plot,Pass,Range,Rep,New_Pedigree,Old_Pedigree,Old_Source,Shared,End.Angle,End.Length,Mid.Angle,Mid.Length,Stem.Angle,A1,N1,A2,N2,a,b,c,d,model_leaf_length
MIH119_2191,10,17,2,PHW65_MoG_0340/PHT69,PHW65_MoG_0340/PHT69,WIPV17/31127,1.0,73.5,60.5,38.5,60.0,24.0,0.12978872657246437,1.8047170544126627,-0.36558920933995015,1.5571574242553545,37.17433517770148,57.53085811742973,46.8605801606943,16.973350476001045,99.05517644074682
MIH119_2192,9,17,2,PHW65_MoG_0343/PHT69,PHW65_MoG_0343/PHT69,WIPV17/30529,1.0,80.0,62.0,42.5,45.5,30.0,0.1548522899209696,1.6138014863994048,-0.008368925119567642,2.368476798591886,30.597538842237718,61.058080686756895,33.61733126133246,10.766187015349683,87.0804501608367
MIH119_2193,8,17,2,PHW65_MoG_0350/PHT69,PHW65_MoG_0350/PHT69,WIPV17/31130,1.0,67.5,64.5,38.0,59.5,21.5,0.03751732283945149,1.9973406707604473,-0.013589679124095134,2.473780129592078,36.513288518436006,59.20530269800139,46.93327973014223,24.170438010934447,96.75456152467504
MIH119_2194,7,17,2,PHW65_MoG_0352/PHT69,PHW65_MoG_0352/PHT69,WIPV17/30531,1.0,84.0,75.0,40.0,48.0,26.0,0.10075689144385967,1.7204091972705478,-0.0002374427127196502,3.0995224350242285,30.85380526495389,74.5891421526205,36.77013326971095,7.839634745074009,106.082472125345
MIH119_2195,6,17,2,PHW65_MoG_0375/PHT69,PHW65_MoG_0375/PHT69,WIPV17/31134,1.0,73.0,61.0,43.5,56.5,27.0,0.048246311063162475,1.877195701216953,-0.505589776898952,1.3920463707402824,38.79325980479541,56.49822988771609,41.05069348791075,16.731952441008325,89.1752879130612
MIH119_2197,4,17,2,PHW65_MoG_0381/PHT69,PHW65_MoG_0381/PHT69,WIPV17/31137,1.0,74.0,64.0,44.5,55.0,25.0,0.02974953351623435,2.1778276293635077,-0.018767743254164193,2.306226308253259,38.44344581034123,61.3516595986569,39.307070310050044,17.664872918843653,91.57833808138204
MIH119_2198,3,17,2,PHW65_MoG_0392/PHT69,PHW65_MoG_0359/PHT69,WIPV17/31133,,45.0,62.0,31.5,62.0,15.0,0.021556953436137026,2.2891613355066918,-0.020564371231190044,3.8470540805054587,32.38381008546585,43.84062043356596,52.84557512362574,43.840620433565945,82.08925229929025
MIH119_2199,3,18,2,PHW65_MoG_0392/PHT69,PHW65_MoG_0392/PHT69,WIPV17/31140,1.0,60.5,52.0,27.5,58.5,16.0,0.12182094876916642,1.8659820121485273,-0.010778672464439115,2.7901896008507885,27.190098620088904,44.35438481858587,51.37362647787935,26.52522358124302,93.34277295678808
MIH119_2200,4,18,2,PHW65_MoG_0393/PHT69,PHW65_MoG_0420/PHT69,WIPV17/31145,,73.0,55.5,40.5,53.5,20.0,0.009384576379250867,2.42800027444255,-0.5282782707165129,2.550615515494461,34.84717457112844,53.06427909456807,40.377968123190286,16.232503127466003,89.92511088739765
MIH119_2201,5,18,2,PHW65_MoG_0410/PHT69,PHW65_MoG_0410/PHT69,WIPV17/31143,1.0,88.0,60.0,46.5,52.5,20.5,0.006401972996614672,3.031666714798594,-0.16621627757415786,1.7516645631933145,38.05968009915192,59.96344962114574,36.15939419438314,2.093969802150058,99.38259597060468
MIH119_2203,7,18,2,PHW65_MoG_0421/PHT69,PHW65_MoG_0421/PHT69,WIPV17/31146,1.0,69.0,62.0,41.5,58.0,23.5,0.02907678072623565,2.0391283517197243,-0.09610945662269788,2.0152750249271216,38.17738882713219,57.537891026599695,43.520216453845165,21.82564754276609,91.37383187086597
MIH119_2204,8,18,2,PHW65_MoG_0423/PHT69,PHW65_MoG_0423/PHT69,WIPV17/30548,1.0,78.0,62.0,43.0,53.0,25.0,0.029690658478946145,1.9997850557017829,-0.03906179646856834,2.03078103908794,36.14591308331242,60.645151245495946,38.76174618581604,12.890524830701075,92.80473421593172
MIH119_2205,9,18,2,PHW65_MoG_0423/PHT69,PHW65_MoG_0354/PHT69,WIPV17/31132,,60.5,52.0,38.0,63.0,15.0,0.0009990779208874489,3.077563662134934,-1.7729602484529923,1.3781818958518817,37.63325378879875,44.31270981965699,49.94990591731282,25.8294543892115,94.22782318355203
MIH119_2206,10,18,2,PHW65_MoG_0424/PHT69,PHW65_MoG_0424/PHT69,WIPV17/30549,1.0,76.0,60.0,41.0,55.5,26.0,0.07177883475924546,1.7832555341339718,-0.25158074097248717,1.837113673211638,36.42548774276402,57.873532961846536,41.86282749031814,14.537220849754828,93.65646777094764
MIH119_2207,11,18,2,PHW65_MoG_0424/PHT69,PHW65_MoG_0379/PHT69,WIPV17/31136,,68.0,61.5,38.5,56.5,19.0,0.015032119604110479,2.314428496523985,-0.0020026279479648966,3.014350801211845,34.987031244045035,56.93385795391531,44.22989559441489,23.030994824904962,93.43444112487762
MIH119_2208,12,18,2,PHW65_MoG_0429/PHT69,PHW65_MoG_0429/PHT69,WIPV17/30551,1.0,73.0,59.0,41.5,55.5,25.5,0.05807413889560513,1.858703376781016,-0.23161636773629085,1.6509675018915155,36.54678983295716,56.1740174185483,41.631093542248536,16.955511520928916,90.0818650809567
MIH119_2209,13,18,2,PHW65_MoG_0429/PHT69,PHW65_MoG_0426/PHT69,WIPV17/31150,,67.5,67.0,45.0,58.0,27.0,0.03321577543669156,1.9674030003326317,-0.054847337667004004,2.9283385122150642,41.03656513032507,61.80762882830645,40.93785444721173,25.695984688138367,88.32679762316155
MIH119_2210,14,18,2,PHW65_MoG_0431/PHT69,PHW65_MoG_0431/PHT69,WIPV17/31152,1.0,72.0,51.0,39.0,55.5,22.5,0.041836680430525054,1.9552723171003614,-0.7259535658127234,1.4208211877599723,34.83380217241562,48.012065487779154,43.19642221822335,16.369419847188908,88.23598610200108
MIH119_2212,16,18,2,PHW65_MoG_0436/PHT69,PHW65_MoG_0436/PHT69,WIPV17/30553,1.0,72.0,70.0,47.0,54.0,28.0,0.022195332564230362,2.016832213552727,-0.00023999057154921967,3.351491433846264,39.493099887435214,66.57395614066074,36.82791144337492,21.63118960624632,89.87881178693924
MIH119_2213,17,18,2,PHW65_MoG_0439/PHT69,PHW65_MoG_0439/PHT69,WIPV17/30555,1.0,78.0,59.5,43.0,47.5,25.0,0.03800304131667469,2.0075371856802953,-0.030314543920776826,2.6777955216151064,32.37084237634896,57.56104667676815,34.75186363198513,12.590683944803303,85.74077239551974
MIH119_2214,18,18,2,PHW65_MoG_0439/PHT69,PHW65_MoG_0442/PHT69,WIPV17/30556,,70.5,57.5,44.5,57.0,21.5,0.006887964148991472,2.536591689019509,-0.5857315745548404,1.914089769232556,39.91918579507916,53.96834799254842,40.68431012134842,19.0603554320003,88.32585549516679
MIH119_2215,19,18,2,PHW65_MoG_0444/PHT69,PHW65_MoG_0444/PHT69,WIPV17/31157,1.0,74.0,64.5,48.0,55.5,28.0,0.022180443646636353,2.1150429226638323,-0.041269026206662306,2.045741196452103,41.24453781399538,61.9684196254148,37.13674865291663,17.75100542698752,88.0557107137837
MIH119_2216,20,18,2,PHW65_MoG_0448/PHT69,PHW65_MoG_0448/PHT69,WIPV17/30558,1.0,72.5,59.0,41.0,51.0,26.5,0.08948998113306704,1.7545102617732322,-0.06257801934405335,2.322894071015769,33.41440001414916,55.709408465465756,38.51867577566986,17.838830046598847,84.77764307940099
MIH119_2217,21,18,2,PHW65_MoG_0449/PHT69,PHW65_MoG_0449/PHT69,WIPV17/30559,1.0,77.0,63.0,48.5,53.5,27.0,0.014994762278677739,2.257653509546518,-0.03984365679870836,2.0427032291827594,39.68308945545231,61.34827975608938,35.19577060798963,13.94851594844364,88.21705136921582
MIH119_2218,22,18,2,PHW65_MoG_0460/PHT69,PHW65_MoG_0460/PHT69,WIPV17/31161,1.0,80.0,62.5,49.0,51.5,28.5,0.019097615396528943,2.128554064209872,-0.16501406057529786,1.8931928131600144,38.878210519088995,61.323833604851096,33.72694936438316,10.768796294729377,87.525606962023
MIH119_2219,23,18,2,PHW65_MoG_0461/PHT69,PHW65_MoG_0461/PHT69,WIPV17/30562,1.0,80.5,65.0,45.5,48.5,27.0,0.04264512392558969,2.0289449864175344,-0.08993754224906016,2.6636504145195703,34.60050436635015,63.989952748561585,33.983468619358796,11.062053001894917,91.1636540407155
MIH119_2220,24,18,2,PHW65_MoG_0463/PHT69,PHW65_MoG_0463/PHT69,WIPV17/30563,1.0,88.0,69.0,49.0,48.0,38.0,0.15946838658737336,1.4724044167618109,-0.19109832755992687,1.4405413739253152,36.226059850693055,68.95796706431761,31.490833391544353,2.408065272472567,93.16685249024738
MIH119_2222,26,18,2,PHW65_MoG_0499/PHT69,PHW65_MoG_0467/PHT69,WIPV17/30564,,61.5,67.0,41.5,63.5,27.5,0.08327033230087261,1.7073092370357965,-0.22000987800299568,2.050073747490597,42.1109679775019,58.80005193240815,47.49902766856145,31.856356618879538,89.55431604449964
MIH119_2223,27,18,2,PHW65_MoG_0499/PHT69,PHW65_MoG_0499/PHT69,WIPV17/30568,1.0,80.0,65.0,49.5,51.0,30.0,0.03039952033802939,2.0460500856153683,-0.10628874471240052,2.108931206072912,38.668722559987245,64.01250394579353,33.10649321073514,11.287131548350471,88.37555504432467
MIH119_2225,29,18,2,PHW65_MoG_0511/PHT69,PHW65_MoG_0511/PHT69,WIPV17/31169,1.0,75.5,61.5,47.5,53.0,28.5,0.02559826980236676,2.015837223234125,-0.1855473898925563,1.6883777629977483,38.97388413516741,58.612501194283965,35.8905094390831,14.87587677516093,85.03431975892136
MIH119_2226,30,18,2,PHW65_MoG_0513/PHT69,PHW65_MoG_0513/PHT69,WIPV17/31171,1.0,78.5,50.5,44.0,52.0,22.5,0.008725535862835433,2.3472708522076227,-0.5371728790439766,1.519084220950216,36.125335171125144,48.971756722287424,37.35863986683698,10.429617303330176,85.80950901193556
MIH119_2227,30,19,2,PHW65_MoG_0517/PHT69,PHW65_MoG_0517/PHT69,WIPV17/30572,1.0,62.0,59.0,39.5,62.0,26.0,0.37602514002167414,1.7545199705531291,-0.4810185813935222,1.494187509690745,39.00366991201091,52.13075324078673,47.31523511889009,27.32339271272214,88.32119050941041
MIH119_2228,29,19,2,PHW65_MoG_0522/PHT69,PHW65_MoG_0522/PHT69,WIPV17/31173,1.0,72.0,62.5,42.5,58.0,22.5,0.014187392104667284,2.223133368478752,-0.08138713206817594,2.137402356376826,39.06344013140003,59.44103226844709,42.63026429640738,19.313562148434215,94.07403267704272
MIH119_2229,28,19,2,PHW65_MoG_0534/PHT69,PHW65_MoG_0534/PHT69,WIPV17/31174,1.0,66.0,55.5,41.0,59.0,21.5,0.015065762667026503,2.210792400875176,-0.6918304258642872,1.3940247187232984,38.69393389821401,50.706374009364765,44.43250586475446,22.480426598972,87.70987276799269
MIH119_2230,27,19,2,PHW65_MoG_0539/PHT69,PHW65_MoG_0539/PHT69,WIPV17/31175,1.0,81.5,59.5,47.5,50.5,29.0,0.02699025396204232,1.978754132958266,-0.3329528540953662,1.5739089977438816,37.152865167265205,58.839688653510805,34.13307274817045,8.824532475649104,87.04998150246671
MIH119_2231,26,19,2,PHW65_MoG_0542/PHT69,PHW65_MoG_0542/PHT69,WIPV17/30576,1.0,77.5,50.0,42.5,49.0,27.0,0.06732011144246822,1.7992491870230414,-0.7040295126862854,1.322776624478606,33.11187595724711,48.740016592447205,36.0965249338128,10.939436870389663,80.66802475131662
MIH119_2232,25,19,2,PHW65_MoG_0545/PHT69,PHW65_MoG_0544/PHT69,WIPV17/30577,,83.0,53.0,44.0,51.0,31.0,0.11869702961759605,1.6071760142476228,-0.5706974883462849,1.3959945434141074,35.42757689340887,52.604946036990064,36.68632981727121,6.4590752004728165,87.3726433763278
MIH119_2233,24,19,2,PHW65_MoG_0545/PHT69,PHW65_MoG_0545/PHT69,WIPV17/30578,1.0,67.0,58.5,40.0,58.5,21.5,0.027768077434036302,2.148038656795106,-0.20920848970204914,1.845060315543527,37.63077133360592,53.8235484057303,44.77872911758972,22.827784102066644,90.18083477106609
MIH119_2234,23,19,2,PHW65_MoG_0554/PHT69,PHW65_MoG_0560/PHT69,WIPV17/31182,,55.0,67.0,40.0,57.0,24.0,0.04927731231866752,1.884648628593635,-1.5072805797296718e-06,5.186404746272528,36.63889375213274,54.88318696736245,43.664533257781756,38.429621235520095,79.31238882334716
MIH119_2235,22,19,2,PHW65_MoG_0567/PHT69,PHW65_MoG_0567/PHT69,WIPV17/30583,1.0,80.0,58.0,43.0,48.0,29.0,0.10994807874158823,1.6861412716580033,-0.13026772062806186,1.8075404591417077,32.6904555681513,57.07799418078203,35.10739407334178,10.099828256485765,85.55045772429048
MIH119_2236,21,19,2,PHW65_MoG_0569/PHT69,Mo44_PHW65_0471/PHT69,WIPV17/30755,,67.0,60.5,45.0,62.0,30.0,0.0590309667170373,1.750727741923935,-0.7841895272252155,1.3440292050958762,43.42727997010616,55.12137746008648,43.92030730383591,23.473232637832275,87.74206723346333
MIH119_2237,20,19,2,PHW65_MoG_0569/PHT69,PHW65_MoG_0064/PHT69,WIPV17/30409,,70.0,57.0,46.0,49.0,20.0,0.0013496875946815347,2.845096154300349,-0.0006213318630195249,3.4600283378053285,35.247650216593904,53.56247938479678,34.038260152490864,19.495148169563123,79.05881533513077
MIH119_2239,18,19,2,PHW65_MoG_0572/PHT69,PHW65_MoG_0572/PHT69,WIPV17/31185,1.0,60.0,51.0,30.0,54.0,20.0,0.2508498511600991,1.5862568277145448,-0.038823507940529405,2.218007633669401,27.00000000000001,44.167295593006365,46.76537180435968,25.5,84.04384873527691
MIH119_2240,17,19,2,PHW65_MoG_0583/PHT69,PHW65_MoG_0583/PHT69,WIPV17/30587,1.0,82.0,63.5,50.0,52.0,25.5,0.0038762217982948083,2.5029927347692364,-0.058599593476082526,1.9708361148747977,39.832478020251685,62.85100194284733,33.37785955828083,8.780268563873577,90.66335857314971
MIH119_2241,16,19,2,PHW65_MoG_0588/PHT69,PHW65_MoG_0588/PHT69,WIPV17/31188,1.0,78.5,69.0,45.5,53.0,23.5,0.01030186676394619,2.3789250995363416,-0.0020849245050470616,2.8878815740508452,37.69758158217101,67.51303162100953,37.22881485132084,13.61108309501677,97.78774263046003
MIH119_2242,15,19,2,PHW65_MoG_0591/PHT69,PHW65_MoG_0591/PHT69,WIPV17/31189,1.0,80.0,55.5,48.5,50.5,30.5,0.0315091036662571,1.9530977211592384,-0.4475491889906149,1.5159472277826822,37.89329970526536,54.36649004557884,33.23986919167664,9.533208549802984,82.07610600621815
MIH119_2243,14,19,2,PHW65_MoG_0620/PHT69,PHW65_MoG_0629/PHT69,WIPV17/30594,,64.0,56.5,37.0,57.5,26.0,0.4459890095248894,1.5610720222466807,-0.395758274965075,1.5171247632268807,32.934924330624106,49.11673900174978,45.606230045407656,23.189147612863614,86.74320684643217
MIH119_2244,13,19,2,PHW65_MoG_0620/PHT69,PHW65_MoG_0620/PHT69,WIPV17/31191,1.0,65.5,58.0,38.0,59.0,22.5,0.06949598162917689,1.911018524954983,-0.6807537669761439,1.6923672852480034,36.324027044213835,52.434489371271,46.49263446279659,23.608890540211842,90.95482351180279
MIH119_2245,12,19,2,PHW65_MoG_0622/PHT69,PHW65_MoG_0622/PHT69,WIPV17/30593,1.0,65.5,64.0,40.0,61.0,26.0,0.12583797732913377,1.7351216106097707,-0.24124579354303785,1.971317759334747,37.76232692995232,55.45451738642323,47.168537875704004,27.034165825195572,90.5721473326585
MIH119_2249,8,19,2,PHW65_MoG_0662/PHT69,PHW65_MoG_0662/PHT69,WIPV17/31198,1.0,79.0,63.0,44.0,50.0,23.0,0.011237936878485308,2.275020184778687,-0.0036054977207657275,2.6670900808911733,34.73291852294986,61.842512557202824,35.96699001693256,12.020966708722325,91.97905540464708
MIH119_2250,7,19,2,PHW65_MoG_0696/PHT69,PHW65_MoG_0675/PHT69,WIPV17/31199,,67.0,68.5,43.5,55.5,25.0,0.020493349804268982,2.220578099602079,-0.000554902475058803,4.01903385796426,37.40878446613063,63.03695555323538,40.172183664992374,25.499856876862967,91.58716927478068
MIH119_1029,30,3,1,F42/OH43,F42/OH43,,,75.0,59.0,35.0,58.0,30.0,0.6774778076656656,1.2127950320219432,-0.5699967055652378,1.274423337209444,33.26743330836068,56.98962375105503,47.51081856876152,15.270323661048725,98.53921635862879
MIH119_1030,29,3,1,F42/OH43,F42/H95,,1.0,60.0,64.0,35.0,57.0,30.0,0.6799897145891781,1.2127950320219432,-0.0033993385136925898,2.67992597958236,32.69385687200963,55.42562584220408,46.69166652447253,32.0,86.00287472451954
MIH119_1038,21,3,1,Mo44/PHT69,Mo44/PHT69,,1.0,80.0,62.0,45.0,59.0,45.0,0.9999999999999998,1.0,-0.5588271387191566,1.355245200812247,41.719300090006314,61.058080686756895,41.7193000900063,10.76618701534968,95.84999628899179
MIH119_1044,15,3,1,Mo44_PHW65_0015/PHT69,Mo44_PHW65_0015/PHT69,WIPV17/30606,1.0,75.0,64.0,40.0,53.0,30.0,0.2407012730418341,1.4533631938113547,-0.031230502501654555,1.9997982755100827,34.067743313386586,61.81925288250037,40.600355485305826,16.564418886561327,92.13955753890025
MIH119_1049,10,3,1,Mo44_PHW65_0025/PHT69,Mo44_PHW65_0025/PHT69,WIPV17/30011,1.0,60.0,61.0,35.0,66.0,30.0,0.6591038975385699,1.2127950320219432,-0.4955783308986022,1.427028542540279,37.85604479916904,52.827549630850754,54.064034923073464,30.5,94.56276660558945
MIH119_1058,4,4,1,Mo44_PHW65_0056/PHT69,Mo44_PHW65_0056/PHT69,WIPV17/30625,1.0,80.0,63.0,43.0,55.0,22.0,0.009359944087969464,2.30805583031169,-0.03846019693531028,2.0734862266855774,37.509909803437424,62.04288843976911,40.224453589054384,10.939835193016613,98.6202036008226
MIH119_1061,7,4,1,Mo44_PHW65_0067/PHT69,Mo44_PHW65_0067/PHT69,WIPV17/30629,1.0,75.0,69.0,43.0,58.0,30.0,0.1116343922642663,1.6151635080148976,-0.04492532203216616,1.910684519800833,39.555904883624905,66.64888201394571,42.41851469391189,17.85851411207393,97.44149977071699
MIH119_1062,8,4,1,Mo44_PHW65_0069/PHT69,Mo44_PHW65_0069/PHT69,WIPV17/30631,1.0,70.0,67.0,45.0,58.5,32.0,0.10702239503133673,1.600334529041051,-0.05845881137091655,1.8729720425134733,41.36574669941303,62.95940559265586,41.36574669941302,22.915349602819802,89.31095697587118
MIH119_1065,11,4,1,Mo44_PHW65_0084/PHT69,Mo44_PHW65_0080/PHT69,WIPV17/30634,,73.0,59.0,44.0,61.0,25.0,0.018735164527341547,2.0709262606321674,-0.8089966204299435,1.3222458518080296,42.374160597998845,56.42198060181911,43.87972782065771,17.249930578641465,94.37814641439272
MIH119_1082,28,4,1,Mo44_PHW65_0128/PHT69,Mo44_PHW65_0135/PHT69,WIPV17/30655,,80.0,67.0,46.0,61.0,30.0,0.04803426190404034,1.7935911162630085,-0.3894879952788516,1.4111503975480977,43.87972782065772,65.98211945181794,42.37416059799883,11.634427903684333,101.42818015981905
MIH119_1098,17,5,1,Mo44_PHW65_0163/PHT69,Mo44_PHW65_0163/PHT69,WIPV17/30669,1.0,85.0,60.0,40.0,48.0,20.0,0.013552892457476266,2.3054072893322783,-0.006579546311448135,2.5189989310989342,30.85380526495389,59.77168188550474,36.77013326971095,5.22934456485949,97.0042392618104
MIH119_1100,15,5,1,Mo44_PHW65_0167/PHT69,Mo44_PHW65_0174/PHT69,WIPV17/30676,,70.0,60.0,53.0,62.0,21.0,5.164388722695764e-05,3.4570699531618674,-1.3907336763059899,1.292964385088072,49.515401622932146,56.381557247154504,37.31253143542699,20.521208599540124,86.42481127705271
MIH119_1110,5,5,1,Mo44_PHW65_0185/PHT69,Mo44_PHW65_0185/PHT69,WIPV17/30684,1.0,80.0,76.0,47.0,69.0,27.0,0.012259599300846118,2.1046420960694485,-0.37108077169539655,1.4132148211060112,50.46340541172275,74.84538922892781,47.05788684431239,13.197261502686706,114.7471618452455
MIH119_1115,5,6,1,Mo44_PHW65_0207/PHT69,Mo44_PHW65_0207/PHT69,WIPV17/30693,1.0,30.0,74.0,25.0,80.0,22.0,1.2463017881441487,1.1541519543467769,-1.6688505714606432,1.394879793966321,33.80946093925596,37.00000000000001,72.50462296293199,64.08587988004845,89.19784578295635
MIH119_1128,18,6,1,Mo44_PHW65_0296/PHT69,Mo44_PHW65_0296/PHT69,WIPV17/30122,1.0,80.0,53.0,44.0,50.0,22.0,0.00746930836909133,2.390163591016678,-0.2640787627330522,1.614866504394964,34.73291852294986,52.19481090964704,35.96699001693256,9.203353416347307,86.04638247131987
MIH119_1145,26,7,1,Mo44_PHW65_0404/PHT69,Mo44_PHW65_0404/PHT69,WIPV17/30747,1.0,86.0,51.0,52.0,50.0,21.0,0.0001473432784506814,3.3343619494725263,-1.0534063667577438,1.3327338410730265,39.40053768033609,50.87576656325104,30.783073766282914,3.5575801609503905,84.61384393317032
MIH119_1198,29,9,1,PHN11_PHW65_0107/PHT69,PHN11_PHW65_0113/PHT69,WIPV17/30814,,89.0,52.0,58.0,60.0,19.0,3.721450455997921e-07,4.647708947161234,-26.04430327741089,1.6457610221513148,50.88288576938557,51.992080148132345,31.79515585399229,0.9075251347387426,98.0939549210678
MIH119_1211,16,9,1,PHN11_PHW65_0155/PHT69,PHN11_PHW65_0155/PHT69,WIPV17/30835,1.0,83.0,64.0,50.0,56.0,32.0,0.027723938780036702,1.907204424337236,-0.5282958491669882,1.3141663598301088,42.89848881466277,63.522953705044614,35.996106142446195,7.7996379779294385,93.34828757579622
MIH119_1212,15,9,1,PHN11_PHW65_0167/PHT69,PHN11_PHW65_0167/PHT69,WIPV17/30237,1.0,66.0,46.0,30.0,51.0,15.0,0.041155503927132575,2.1547005383792524,-0.028526869151736443,2.422281578314668,25.50000000000001,42.02309105155964,44.167295593006365,18.70988558148681,85.95534603724823
MIH119_1213,14,9,1,PHN11_PHW65_0167/PHT69,PHN11_PHW65_0154/PHT69,WIPV17/30234,,60.0,60.0,49.0,60.0,22.0,0.0007589704987933713,2.847261721298163,-0.3276792947679141,1.7654622949848529,45.28257481336632,51.96152422706631,39.36354173943044,30.0,76.89741430099428
MIH119_1215,12,9,1,PHN11_PHW65_0172/PHT69,PHN11_PHW65_0172/PHT69,WIPV17/30839,1.0,69.0,61.0,37.0,58.0,20.0,0.0296085479450616,2.070372736996004,-0.011549744187753456,2.475960265191992,34.90527134281881,56.948406016329315,46.320859582742976,21.860444922263323,96.22218134693053
MIH119_1228,6,10,1,PHN11_PHW65_0217/PHT69,PHN11_PHW65_0217/PHT69,WIPV17/30854,1.0,80.0,62.0,45.0,59.0,25.0,0.01398019001089174,2.144506920509559,-0.5849221999892714,1.3398377321182475,41.719300090006314,61.058080686756895,41.7193000900063,10.76618701534968,98.98542719108002
MIH119_2001,29,10,2,PHN11_PHW65_0285/PHT69,PHN11_PHW65_0285/PHT69,WIPV17/30882,1.0,80.0,56.0,40.0,53.0,30.0,0.2407012730418341,1.4533631938113547,-0.5194671950627977,1.340027151333438,34.067743313386586,55.149234168683655,40.600355485305826,9.724297949348099,91.57449513474508
MIH119_2009,24,11,2,PHN11_PHW65_0310/PHT69,PHN11_PHW65_0310/PHT69,WIPV17/30893,1.0,80.0,44.0,40.0,53.0,35.0,0.5918793534008739,1.198358465723876,-1.0358688540137304,1.5543000145610189,34.067743313386586,43.33154113253715,40.600355485305826,7.640519817344933,87.75190073096863
MIH119_2014,19,11,2,PHN11_PHW65_0323/PHT69,PHN11_PHW65_0323/PHT69,WIPV17/30901,1.0,55.0,76.0,45.0,77.0,20.0,0.0009255963124951636,2.747477419454622,-0.18694365429684004,1.976269278105864,54.44722215136417,62.25555536596338,54.447222151364144,43.59180916267949,97.39234114131749
MIH119_2015,18,11,2,PHN11_PHW65_0328/PHT69,PHN11_PHW65_0328/PHT69,WIPV17/30902,1.0,70.0,56.0,40.0,53.0,30.0,0.2407012730418341,1.4533631938113547,-0.2695281263920349,1.4984817060603597,34.067743313386586,52.62278676401087,40.600355485305826,19.15312802623745,82.71392438982181
MIH119_2016,17,11,2,PHN11_PHW65_0329/PHT69,PHN11_PHW65_0344/PHT69,WIPV17/30308,,85.0,55.0,45.0,53.0,30.0,0.07045747624659958,1.7320508075688772,-0.6386433039356453,1.3800602939745028,37.47665940288702,54.790708395045996,37.476659402887016,4.793565851121199,91.97674022919279
MIH119_2022,11,11,2,PHN11_PHW65_0346/PHT69,PHN11_PHW65_0346/PHT69,WIPV17/30910,1.0,55.0,56.0,40.0,62.0,30.0,0.22418016349357975,1.4533631938113547,-1.1159841104235564,1.461237639051876,39.85283180056544,45.87251448018353,47.494755473376635,32.12028043565858,79.65311059459012
MIH119_2023,10,11,2,PHN11_PHW65_0352/PHT69,PHN11_PHW65_0352/PHT69,WIPV17/30312,1.0,70.0,59.0,40.0,54.0,20.0,0.011621364329817212,2.3054072893322783,-0.006116522576654468,2.68836091524793,34.71053092307312,55.4418646263686,41.36639992842481,20.179188456214455,89.47781642015332
MIH119_2036,8,12,2,PHN11_PHW65_0402/PHT69,PHN11_PHW65_0402/PHT69,WIPV17/30932,1.0,80.0,53.0,40.0,50.0,25.0,0.07436658789116303,1.7994549660566952,-0.3460491498251856,1.4780302879047822,32.13938048432697,52.19481090964704,38.3022221559489,9.203353416347307,87.69113117779875
MIH119_2043,15,12,2,PHN11_PHW65_0427/PHT69,PHN11_PHW65_0427/PHT69,WIPV17/30341,1.0,85.0,60.0,50.0,46.0,35.0,0.06883517911274513,1.702000517791175,-0.24301512958683685,1.4395755929092706,35.23804438347299,59.77168188550474,29.56823004558081,5.22934456485949,82.31878698362601
MIH119_2050,22,12,2,PHN11_PHW65_0470/PHT69,PHN11_PHW65_0464/PHT69,WIPV17/30949,,80.0,50.0,40.0,57.0,20.0,0.010829408167101122,2.3054072893322783,-0.6711865872499294,1.5603130963962832,36.63889375213274,49.2403876506104,43.664533257781756,8.682408883346517,98.26808551008192
MIH119_2055,27,12,2,PHN11_PHW65_0499/PHT69,PHN11_PHW65_0499/PHT69,WIPV17/30957,1.0,85.0,62.0,45.0,52.0,25.0,0.01615428550778492,2.144506920509559,-0.12814228385749613,1.7088916339192477,36.76955262170048,61.764071281688224,36.76955262170047,5.403656050354806,96.10001746526017
MIH119_2059,30,13,2,PHN11_PHW65_0541/PHT69,PHN11_PHW65_0541/PHT69,WIPV17/30961,1.0,80.0,70.0,45.0,54.0,25.0,0.015471371319153226,2.144506920509559,-0.004420941387932352,2.5337538200252103,38.18376618407357,68.93654271085457,38.18376618407356,12.155372436685125,99.95498857692637
MIH119_2068,21,13,2,PHN11_PHW65_0604/PHT69,PHN11_PHW65_0637/PHT69,WIPV17/30970,,65.0,67.0,45.0,66.0,30.0,0.0600048035565533,1.732050807568877,-0.5514027594432108,1.3262505795619468,46.66904755831214,60.72262173145555,46.66904755831213,28.315423536626863,91.36373921412071
MIH119_2077,12,13,2,PHW65/PHT69,PHW65/PHT69,,1.0,85.0,63.0,45.0,51.0,30.0,0.07246970597905142,1.7320508075688767,-0.2126487050267252,1.5125779950404628,36.062445840513924,62.760265979779966,36.062445840513924,5.4908117931024645,93.93397937245004
MIH119_2080,9,13,2,PHW65/PHT69,PHW65/PHT69,,1.0,75.0,61.0,45.0,53.0,30.0,0.07045747624659958,1.7320508075688772,-0.11382686902271805,1.7125745154855463,37.47665940288702,58.921475403633174,37.476659402887016,15.787961751253764,86.04581761742823
MIH119_2093,9,14,2,PHW65_MoG_0036/PHT69,PHW65_MoG_0036/PHT69,WIPV17/30991,1.0,80.0,46.0,40.0,58.0,20.0,0.010586314735243444,2.3054072893322783,-2.3585920040486568,1.3150072214778954,37.28168136181928,45.30115663856157,44.43057770090073,7.987816172678795,99.0793789803597
