,plot,Pass,Range,Rep,New_Pedigree,Old_Pedigree,Old_Source,Shared,RPlant.L1.End.Angle,RPlant.L1.End.Length,RPlant.L1.Mid.Angle,RPlant.L1.Mid.Length,RPlant.L1.Stem.Angle,A1,N1,A2,N2,a,b,c,d,total_blade_length,upblade_length,downblade_length,curled
332,MIH119_2083,6,13,2,PHW65_MoG_0009/PHT69,PHW65_MoG_0009/PHT69,WIPV17/30977,1.0,70.0,66.0,35.0,59.0,15.0,0.017497220983053206,2.25,-0.030856737832582797,2.014964408617819,33.84100974471173,62.01971297186996,48.32997061305051,22.573329459494136,102.40345975489434,62.50239117065921,39.90106858423515,0.0
333,MIH119_2084,5,13,2,PHW65_MoG_0016/PHT69,PHW65_MoG_0016/PHT69,WIPV17/30981,1.0,85.0,67.0,50.0,59.0,35.0,0.057800058304608576,1.702000517791175,-0.35138601913294865,1.4702979312706845,45.196622144019706,66.74504477214695,37.92446897150582,5.839434764093097,99.86210336876273,60.601836889864515,39.26026647889821,0.0
334,MIH119_2085,4,13,2,PHW65_MoG_0017/PHT69,PHW65_MoG_0017/PHT69,WIPV17/30982,1.0,80.0,61.0,40.0,58.0,25.0,0.06604601151696501,1.799454966056695,-0.23995408749558622,1.582940900182665,37.28168136181928,60.07327293374469,44.43057770090073,10.592538837682751,101.74701655345771,60.05498839819977,41.69202815525794,0.0
335,MIH119_2086,3,13,2,PHW65_MoG_0018/PHT69,PHW65_MoG_0018/PHT69,WIPV17/30983,1.0,85.0,59.0,50.0,51.0,30.0,0.01697577693568956,2.0641777724759116,-0.10886141178790007,1.8574205264472416,39.068266599067876,58.775487187412985,32.7821680940135,5.142188822111832,88.57474483483284,53.33940429569767,35.23534053913517,0.0
336,MIH119_2087,3,14,2,PHW65_MoG_0021/PHT69,PHW65_MoG_0021/PHT69,WIPV17/30984,1.0,70.0,79.0,45.0,72.0,30.0,0.05630187675545714,1.732050807568877,-0.20994237914277084,1.5032525137985164,50.91168824543143,74.23571704208676,50.91168824543142,27.019591322727827,108.221249895944,74.22121871069747,34.00003118524653,0.0
337,MIH119_2088,4,14,2,PHW65_MoG_0022/PHT69,PHW65_MoG_0022/PHT69,WIPV17/30985,1.0,90.0,68.0,60.0,44.0,30.0,0.006098320391034488,2.25,-0.021108818836357766,2.045246135139713,38.105117766515306,68.0,21.999999999999996,0.0,84.4518324636598,45.80139472584128,38.65043773781853,0.0
338,MIH119_2089,5,14,2,PHW65_MoG_0024/PHT69,PHW65_MoG_0024/PHT69,WIPV17/30386,1.0,90.0,58.0,45.0,44.0,30.0,0.08074093357781183,1.7320508075688772,-0.22550693413343992,1.4968220351907677,31.112698372208094,58.0,31.112698372208087,0.0,87.2252100560488,45.35741143431511,41.867798621733684,0.0
339,MIH119_2090,6,14,2,PHW65_MoG_0025/PHT69,PHW65_MoG_0025/PHT69,WIPV17/30387,1.0,65.0,51.0,40.0,59.0,20.0,0.012663013920847854,2.25,-0.27963787964240105,2.0971150022430245,37.924468971505824,46.221697138869146,45.196622144019706,21.55353134877567,88.45087080817179,62.5755900097148,25.87528079845698,0.0
340,MIH119_2091,7,14,2,PHW65_MoG_0032/PHT69,PHW65_MoG_0032/PHT69,WIPV17/30989,1.0,90.0,66.0,55.0,56.0,40.0,0.04773270363473969,1.7020005177911752,-0.3820034945820531,1.4762444081061712,45.87251448018354,66.0,32.12028043565858,0.0,95.83829279460281,57.34186015534287,38.49643263925992,0.0
341,MIH119_2092,8,14,2,PHW65_MoG_0034/PHT69,PHW65_MoG_0050/PHT69,WIPV17/30397,,60.0,59.0,40.0,62.0,30.0,0.22418016349357978,1.4533631938113547,-0.9259365150806332,1.226189288391549,39.85283180056544,51.095498823281886,47.494755473376635,29.499999999999996,84.28939319935941,62.978547038851616,21.310846160507793,0.0
342,MIH119_2093,9,14,2,PHW65_MoG_0036/PHT69,PHW65_MoG_0036/PHT69,WIPV17/30991,1.0,80.0,46.0,40.0,58.0,20.0,0.012936509354998627,2.25,-0.466230713986579,2.093700019288218,37.28168136181928,45.30115663856157,44.43057770090073,7.987816172678795,99.54620645650115,61.51498678921116,38.03121966728999,0.0
344,MIH119_2095,11,14,2,PHW65_MoG_0040/PHT69,PHW65_MoG_0040/PHT69,WIPV17/30394,1.0,90.0,58.0,60.0,47.0,45.0,0.03829213108153114,1.7320508075688774,-0.3244196134047162,1.5024329323919274,40.70319397786862,58.0,23.499999999999996,0.0,77.69600914754274,47.98955788012456,29.70645126741817,0.0
345,MIH119_2096,12,14,2,PHW65_MoG_0041/PHT69,PHW65_MoG_0041/PHT69,WIPV17/30995,1.0,60.0,64.0,40.0,68.0,30.0,0.21498566821724296,1.4533631938113547,-1.032114047194508,1.2063025634530493,43.70955745868468,55.42562584220408,52.09102213209051,31.999999999999996,92.41237139315118,69.07324513938565,23.339126253765517,0.0
346,MIH119_2097,13,14,2,PHW65_MoG_0048/PHT69,PHW65_MoG_0048/PHT69,WIPV17/30396,1.0,80.0,76.0,45.0,62.0,30.0,0.06281492447472632,1.732050807568877,-0.18445187109389022,1.4888097601379806,43.84062043356595,74.84538922892781,43.840620433565945,13.197261502686706,108.26243313154515,63.912716111989475,44.349717019555676,0.0
348,MIH119_2099,15,14,2,PHW65_MoG_0052/PHT69,PHW65_MoG_0052/PHT69,WIPV17/30999,1.0,60.0,65.0,45.0,67.0,30.0,0.05934786385204795,1.7320508075688772,-0.5423244539077471,1.5136959620110737,47.37615433949869,56.29165124598852,47.37615433949868,32.49999999999999,86.70694367705437,69.06696741134347,17.639976265710906,0.0
349,MIH119_2100,16,14,2,PHW65_MoG_0054/PHT69,PHW65_MoG_0054/PHT69,WIPV17/31000,1.0,80.0,53.0,50.0,63.0,40.0,0.16452735214975067,1.4202766254612063,-16.456891714378447,0.46918714377653103,48.260799916495614,52.194810909647025,40.495619410251976,9.203353416347307,95.44784732551082,63.81494712290363,31.632900202607182,0.0
350,MIH119_2101,17,14,2,PHW65_MoG_0057/PHT69,PHW65_MoG_0057/PHT69,WIPV17/31003,1.0,90.0,69.0,55.0,51.0,40.0,0.050971778402887684,1.7020005177911754,-0.23442269575182645,1.460801122406475,41.776754258738585,69.0,29.252398253903348,0.0,92.82716777539056,52.22205121290155,40.60511656248901,0.0
351,MIH119_2102,18,14,2,PHW65_MoG_0059/PHT69,PHW65_MoG_0059/PHT69,WIPV17/31004,1.0,70.0,57.0,40.0,60.0,20.0,0.012399753047703873,2.25,-0.11702449396458749,2.0021519620614243,38.56725658119236,53.56247938479678,45.96266658713868,19.495148169563116,95.34086158887325,63.63619323021844,31.70466835865481,0.0
352,MIH119_2103,19,14,2,PHW65_MoG_0060/PHT69,PHW65_MoG_0060/PHT69,WIPV17/31005,1.0,80.0,64.0,50.0,56.0,30.0,0.015367564542456384,2.064177772475912,-0.10638594412631011,1.8169684287503947,42.89848881466277,63.02769619278131,35.996106142446195,11.113483370683541,91.73871222929338,58.56875765802097,33.169954571272406,0.0
353,MIH119_2104,20,14,2,PHW65_MoG_0061/PHT69,PHW65_MoG_0061/PHT69,WIPV17/30406,1.0,75.0,65.0,35.0,59.0,25.0,0.24412068935108744,1.5015999114836842,-0.45054797647390143,1.262117843680534,33.84100974471173,62.78517870878944,48.32997061305051,16.823237931663847,103.10674344838628,60.04689841305473,43.059845035331556,0.0
355,MIH119_2106,22,14,2,PHW65_MoG_0063/PHT69,PHW65_MoG_0063/PHT69,WIPV17/31008,1.0,70.0,58.0,45.0,58.0,25.0,0.014256401381760975,2.144506920509559,-0.14937567351502337,1.9040023086860505,41.01219330881976,54.502172005582686,41.012193308819754,19.837168312888785,87.19804169135008,61.10733003691281,26.090711654437275,0.0
356,MIH119_2107,23,14,2,PHW65_MoG_0067/PHT69,PHW65_MoG_0067/PHT69,WIPV17/30410,1.0,65.0,69.0,45.0,74.0,30.0,0.0551838549835379,1.732050807568877,-0.6826958065007037,1.516960783690176,52.32590180780452,62.535237305528845,52.32590180780451,29.16066006010826,101.94171189321992,76.28291923043906,25.65879266278085,0.0
357,MIH119_2108,24,14,2,PHW65_MoG_0071/PHT69,PHW65_MoG_0069/PHT69,WIPV17/30412,,70.0,70.0,50.0,68.0,30.0,0.012498924176966771,2.0641777724759116,-0.15147887939833948,1.8618069549763685,52.09102213209051,65.77848345501359,43.70955745868467,23.94141003279681,96.07539237770051,71.11920572759689,24.956186650103618,0.0
358,MIH119_2109,25,14,2,PHW65_MoG_0071/PHT69,PHW65_MoG_0071/PHT69,WIPV17/30413,1.0,90.0,68.0,65.0,49.0,45.0,0.006069175292978543,2.144506920509558,-0.04697290253862148,1.9262843669949368,44.40908156479585,68.0,20.708294825294274,0.0,83.04467181202952,50.40733688695196,32.63733492507755,0.0
359,MIH119_2110,26,14,2,PHW65_MoG_0072/PHT69,PHW65_MoG_0072/PHT69,WIPV17/31014,1.0,75.0,67.0,60.0,59.0,35.0,0.004226307266110711,2.25,-0.06135899005778356,2.025190927527372,51.095498823281886,64.71703036136758,29.499999999999996,17.34087602186889,80.50076962225597,61.41550656419624,19.08526305805973,0.0
360,MIH119_2111,27,14,2,PHW65_MoG_0072/PHT69,PHW65_MoG_0075/PHT69,WIPV17/31015,,85.0,68.0,55.0,54.0,35.0,0.013623396612614832,2.039606729161475,-0.08042552927030029,1.8183765039834603,44.23421039160556,67.7412394702387,30.973127562956485,5.926590506840755,91.72559882019542,56.13257555885176,35.593023261343646,0.0
361,MIH119_2112,28,14,2,PHW65_MoG_0085/PHT69,PHW65_MoG_0082/PHT69,WIPV17/31017,,70.0,72.0,55.0,68.0,40.0,0.041650740646839934,1.7020005177911748,-0.37493982858889485,1.4697244749939182,55.70233901165144,67.65786869658541,39.003197671871135,24.62545031944815,88.63989913169488,69.62940161720205,19.010497514492823,0.0
362,MIH119_2113,29,14,2,PHW65_MoG_0085/PHT69,PHW65_MoG_0085/PHT69,WIPV17/31018,1.0,90.0,71.0,55.0,61.0,40.0,0.044951321675646846,1.7020005177911754,-0.37648651925338034,1.4877988124118884,49.9682747016285,71.0,34.988162617413806,0.0,103.93011372158912,62.4616690977842,41.46844462380491,0.0
363,MIH119_2114,30,14,2,PHW65_MoG_0086/PHT69,PHW65_MoG_0086/PHT69,WIPV17/31019,1.0,80.0,51.0,40.0,58.0,30.0,0.23106185481299174,1.4533631938113545,-1.625551844309946,1.205103710572083,37.28168136181928,50.22519540362261,44.43057770090073,8.856057061013447,96.84831673060086,58.91541497182893,37.93290175877193,0.0
364,MIH119_2115,30,15,2,PHW65_MoG_0087/PHT69,PHW65_MoG_0087/PHT69,WIPV17/31020,1.0,80.0,52.0,40.0,52.0,16.0,0.014828523825660725,2.25,-0.09368720301737594,2.0134596679273407,33.42495570370005,51.21000315663482,39.834311042186854,9.029705238680377,92.25941724986184,55.15136746618931,37.10804978367252,0.0
365,MIH119_2116,29,15,2,PHW65_MoG_0096/PHT69,PHW65_MoG_0111/PHT69,WIPV17/30427,,90.0,63.0,55.0,55.0,30.0,0.005998846797496692,2.25,-0.08788501015913534,2.0375387829376184,45.05336243589455,63.0,31.54670399930753,0.0,95.58641043157985,57.689197046705665,37.897213384874185,0.0
366,MIH119_2117,28,15,2,PHW65_MoG_0096/PHT69,PHW65_MoG_0096/PHT69,WIPV17/30422,1.0,70.0,53.0,35.0,54.0,15.0,0.019545279784431564,2.25,-0.0660804976030509,2.0368341990752343,30.973127562956492,49.803708901653145,44.23421039160556,18.127067596260442,90.94643506902565,57.2055783595864,33.74085670943926,0.0
367,MIH119_2118,27,15,2,PHW65_MoG_0098/PHT69,PHW65_MoG_0098/PHT69,WIPV17/31023,1.0,72.0,52.0,40.0,56.0,21.0,0.017005033323893252,2.1859292733685347,-0.14922943097963062,1.9971169435013725,35.9961061424462,49.45493884734798,42.89848881466277,16.068883707497264,90.38749215890033,59.20106791042837,31.186424248471965,0.0
368,MIH119_2119,26,15,2,PHW65_MoG_0106/PHT69,PHW65_MoG_0106/PHT69,WIPV17/30424,1.0,55.0,66.0,40.0,73.0,20.0,0.00970394940934981,2.25,-0.31951423674854484,2.0525815584088973,46.92349550711737,54.06403492307346,55.921244347685395,37.85604479916904,97.52176454868655,77.42403509676576,20.097729451920788,0.0
369,MIH119_2120,25,15,2,PHW65_MoG_0109/PHT69,PHW65_MoG_0109/PHT69,WIPV17/31026,1.0,80.0,71.0,60.0,73.0,26.0,0.0032387133233096757,2.25,-0.42581818604722943,2.12312998738038,63.219854476264025,69.92135046386677,36.49999999999999,12.329020614352054,101.73014688093974,75.98867761332755,25.741469267612185,0.0
370,MIH119_2121,24,15,2,PHW65_MoG_0116/PHT69,PHW65_MoG_0116/PHT69,WIPV17/30429,1.0,83.0,78.0,54.0,50.0,29.0,0.007121991968068721,2.25,-0.012837260988515212,2.0346808371181826,40.45084971874737,77.41859982802312,29.389262614623657,9.505808785601504,95.76182992637212,52.51473766551159,43.247092260860526,0.0
371,MIH119_2122,23,15,2,PHW65_MoG_0117/PHT69,PHW65_MoG_0122/PHT69,WIPV17/31034,,90.0,60.0,64.0,46.0,33.0,0.004652209366005574,2.25,-0.05234167319124741,2.034733556211105,41.34452612976168,60.0,20.16507275229756,0.0,76.35465679312972,47.55243783235896,28.802218960770766,0.0
372,MIH119_2123,22,15,2,PHW65_MoG_0117/PHT69,PHW65_MoG_0129/PHT69,WIPV17/31040,,72.0,65.0,52.0,67.0,28.0,0.005489732096264816,2.25,-0.24530280430955884,2.026460769112627,52.79672049165037,61.81867355918498,41.24931884681911,20.08610463437158,94.37142966455966,70.54221772671934,23.829211937840295,0.0
373,MIH119_2124,21,15,2,PHW65_MoG_0117/PHT69,PHW65_MoG_0117/PHT69,WIPV17/31030,1.0,80.0,68.0,50.0,58.0,22.0,0.00731494525225066,2.25,-0.043145825433205325,2.048329727692215,44.43057770090073,66.96692720483014,37.281681361819274,11.808076081351263,96.89105115402302,61.19669856614217,35.69435258788085,0.0
374,MIH119_2125,20,15,2,PHW65_MoG_0118/PHT69,PHW65_MoG_0119/PHT69,WIPV17/31032,,87.0,73.0,59.0,63.0,27.0,0.004104554816713293,2.25,-0.07777191561052903,2.0102632831604295,54.00153994423308,72.8999560370839,32.447398719333414,3.8205248057348995,101.55238884801471,65.68645351141798,35.865935336596735,0.0
375,MIH119_2126,19,15,2,PHW65_MoG_0118/PHT69,PHW65_MoG_0118/PHT69,WIPV17/31031,1.0,65.0,64.0,44.0,65.0,18.0,0.008847224128646997,2.25,-0.11732293653658207,2.006696258614376,45.15279407983483,58.003698370345596,46.75708702201232,27.047568751404764,93.46846788132741,68.87616006369528,24.592307817632136,0.0
376,MIH119_2127,18,15,2,PHW65_MoG_0121/PHT69,PHW65_MoG_0121/PHT69,WIPV17/30433,1.0,77.0,57.0,50.0,57.0,16.0,0.007475710975410037,2.25,-0.15569178604371037,2.0329238093859625,43.66453325778175,55.53909369275841,36.63889375213274,12.822210097600303,87.8344902426558,60.14158307362248,27.692907169033326,0.0
377,MIH119_2128,17,15,2,PHW65_MoG_0125/PHT69,PHW65_MoG_0125/PHT69,WIPV17/31036,1.0,74.0,68.0,53.0,65.0,31.0,0.006369337993154966,2.20857346878235,-0.12453747660677963,1.9610720407988094,51.91130815307403,65.36579532380568,39.11797650488314,18.743340195555945,93.69393841036894,68.23083326886724,25.463105141501707,0.0
378,MIH119_2129,16,15,2,PHW65_MoG_0126/PHT69,PHW65_MoG_0126/PHT69,WIPV17/31037,1.0,90.0,65.0,65.0,60.0,45.0,0.00481353772687861,2.144506920509558,-2.324642417264891,1.0112612573712694,54.378467222199,65.0,25.357095704441967,0.0,89.21529133305584,61.723269657492196,27.49202167556364,0.0
379,MIH119_2130,15,15,2,PHW65_MoG_0127/PHT69,PHW65_MoG_0127/PHT69,WIPV17/31038,1.0,69.0,65.0,48.0,68.0,14.0,0.006682815534395842,2.25,-0.18551194867221465,2.0648648025450824,50.53384813246281,60.68272772231811,45.500881232402364,23.293916720444518,97.25982446151849,71.87647036126896,25.38335410024952,0.0
380,MIH119_2131,14,15,2,PHW65_MoG_0128/PHT69,PHW65_MoG_0128/PHT69,WIPV17/31039,1.0,80.0,65.0,60.0,66.0,23.0,0.0036736363493290246,2.25,-0.45401383356433234,2.009156833046883,57.15767664977295,64.01250394579353,32.99999999999999,11.287131548350471,92.06817600884736,68.7020920887619,23.366083920085458,0.0
381,MIH119_2132,13,15,2,PHW65_MoG_0130/PHT69,PHW65_MoG_0130/PHT69,WIPV17/31041,1.0,87.0,57.0,47.0,47.0,18.0,0.011204028742820414,2.25,-0.05154129679647123,2.0333122179572807,34.37362397610101,56.92188348101071,32.05392292293743,2.9831495058477984,88.29408388698779,49.71715879627115,38.57692509071664,0.0
383,MIH119_2134,11,15,2,PHW65_MoG_0137/PHT69,PHW65_MoG_0137/PHT69,WIPV17/31044,1.0,75.0,61.0,45.0,53.0,22.0,0.010784472573020207,2.25,-0.044345422932355084,2.020085312391274,37.47665940288702,58.92147540363317,37.476659402887016,15.787961751253764,88.06786274571975,56.1337471554415,31.934115590278253,0.0
384,MIH119_2135,10,15,2,PHW65_MoG_0138/PHT69,PHW65_MoG_0138/PHT69,WIPV17/30445,1.0,85.0,52.0,58.0,60.0,32.0,0.004598059182906512,2.25,0.0,0.0,50.88288576938556,51.80212430077077,31.795155853992295,4.532098622878225,62.65759932989534,62.65759932989534,0.0,1.0
385,MIH119_2136,9,15,2,PHW65_MoG_0142/PHT69,PHW65_MoG_0142/PHT69,WIPV17/31048,1.0,75.0,57.0,46.0,59.0,19.0,0.008914655319877231,2.25,-0.15216418638976867,2.031453277678652,42.44104821998042,55.057772098476896,40.98484385708084,14.752685570843681,92.71153059602375,62.452649132408006,30.25888146361575,0.0
386,MIH119_2137,8,15,2,PHW65_MoG_0143/PHT69,PHW65_MoG_0143/PHT69,WIPV17/30449,1.0,74.0,60.0,50.0,63.0,24.0,0.00659660356575104,2.25,-0.23619971012945168,2.060102057757165,48.260799916495614,57.675701756299134,40.495619410251976,16.53824134901995,93.10794815122799,66.47227602874064,26.635672122487364,0.0
387,MIH119_2138,7,15,2,PHW65_MoG_0148/PHT69,PHW65_MoG_0148/PHT69,WIPV17/31052,1.0,65.0,63.0,65.0,69.0,30.0,0.002651652109978225,2.25,0.0,0.0,62.535237305528845,57.09739058330894,29.16066006010826,26.624950489664066,71.2000391022672,71.2000391022672,0.0,1.0
388,MIH119_2139,6,15,2,PHW65_MoG_0150/PHT69,PHW65_MoG_0150/PHT69,WIPV17/31053,1.0,80.0,72.0,62.0,65.0,25.0,0.0033659992094067447,2.25,-0.09558144841069952,2.0120338517393073,57.39159353583025,70.90615821687898,30.515651581082903,12.502668792018984,91.0126818037529,67.43165985177423,23.581021951978673,0.0
389,MIH119_2140,5,15,2,PHW65_MoG_0152/PHT69,PHW65_MoG_0152/PHT69,WIPV17/31054,1.0,90.0,69.0,55.0,47.0,30.0,0.007301276747219007,2.25,-0.02820996561567939,2.007876508527836,38.50014608158261,69.0,26.958092508499163,0.0,91.80104871961633,49.29804111263939,42.503007606976944,0.0
390,MIH119_2141,4,15,2,PHW65_MoG_0156/PHT69,PHW65_MoG_0156/PHT69,WIPV17/31057,1.0,63.0,66.0,48.0,69.0,26.0,0.006561970156862488,2.25,-0.2406505837111972,2.085292140491346,51.2769929579402,58.80643059643228,46.17001183876122,29.963372982810085,91.53751372377485,72.93347727834644,18.60403644542839,0.0
391,MIH119_2142,3,15,2,PHW65_MoG_0159/PHT69,PHW65_MoG_0159/PHT69,WIPV17/31059,1.0,90.0,72.0,63.0,54.0,26.0,0.004020893552493921,2.25,-0.03602084427065783,2.0555914187538304,48.11435230617187,72.0,24.515486985935524,0.0,91.83083295604283,55.922003412563924,35.908829543478895,0.0
392,MIH119_2143,3,16,2,PHW65_MoG_0160/PHT69,PHW65_MoG_0160/PHT69,WIPV17/30460,1.0,73.0,63.0,50.0,64.0,20.0,0.006468016282561683,2.25,-0.16947998532053937,2.0259592455429343,49.02684435961459,60.24719962567124,41.13840701993851,18.419417397532413,93.87930150994453,67.52739152126031,26.35190998868421,0.0
393,MIH119_2144,4,16,2,PHW65_MoG_0170/PHT69,PHW65_MoG_0170/PHT69,WIPV17/30463,1.0,73.0,64.0,48.0,65.0,24.0,0.007070561734697651,2.25,-0.12382119378752018,2.0722320129603866,48.304413656030626,61.203504381634275,43.49348941332578,18.71178910225515,97.86405905716668,68.70544961003651,29.158609447130168,0.0
394,MIH119_2145,5,16,2,PHW65_MoG_0172/PHT69,PHW65_MoG_0172/PHT69,WIPV17/30464,1.0,56.0,58.0,34.0,66.0,16.0,0.016297859843915234,2.25,-0.15989979778210994,2.045258238525902,36.90673162906929,48.084179208192424,54.71647978863275,32.43318840130331,95.84019420683292,69.87966664867565,25.960527558157267,0.0
395,MIH119_2146,6,16,2,PHW65_MoG_0173/PHT69,PHW65_MoG_0175/PHT69,WIPV17/30466,,88.0,64.0,63.0,57.0,29.0,0.003758124869485416,2.25,-0.10978324833777105,2.0837462951275123,50.78737187873697,63.96101292922213,25.877458485154165,2.233567788960062,87.34133777331166,59.028781379928596,28.312556393383066,0.0
396,MIH119_2147,7,16,2,PHW65_MoG_0175/PHT69,PHW65_MoG_0157/PHT69,WIPV17/31058,,60.0,67.0,40.0,71.0,19.0,0.01004683252695542,2.25,-0.12122026936976715,2.0462052409248477,45.63792028774429,58.02370205355739,54.38915546144744,33.49999999999999,100.69380824926162,75.30282865575849,25.390979593503143,0.0
397,MIH119_2148,8,16,2,PHW65_MoG_0176/PHT69,PHW65_MoG_0176/PHT69,WIPV17/31067,1.0,55.0,77.0,42.0,65.0,15.0,0.009943339047000819,2.25,-0.002520384512107317,2.4890329366029587,43.49348941332578,63.074707410252365,48.30441365603062,44.16538559903054,89.15939028514882,68.92157853928694,20.237811745861872,0.0
398,MIH119_2149,9,16,2,PHW65_MoG_0179/PHT69,PHW65_MoG_0179/PHT69,WIPV17/31069,1.0,75.0,62.0,45.0,63.0,17.0,0.00868896525263351,2.25,-0.10989511625904201,2.0356283127144015,44.5477272147525,59.88740122992223,44.54772721475249,16.046780796356288,100.47486558179425,66.72502020363798,33.74984537815623,0.0
399,MIH119_2150,10,16,2,PHW65_MoG_0180/PHT69,PHW65_MoG_0180/PHT69,WIPV17/31070,1.0,68.0,49.0,45.0,58.0,23.0,0.009635156105441373,2.25,-0.7754921957741243,2.2708481577306694,41.01219330881976,45.43200887377258,41.012193308819754,18.35572307737969,84.9834522141582,61.429383679539754,23.554068534618445,0.0
400,MIH119_2151,11,16,2,PHW65_MoG_0181/PHT69,PHW65_MoG_0190/PHT69,WIPV17/30473,,75.0,60.0,46.0,61.0,16.0,0.008550810401787517,2.25,-0.12697819260470306,2.0245430416497685,43.87972782065772,57.9555495773441,42.37416059799883,15.529142706151244,96.13925421276912,64.56968808604896,31.56956612672013,0.0
401,MIH119_2152,12,16,2,PHW65_MoG_0181/PHT69,PHW65_MoG_0183/PHT69,WIPV17/30472,,81.0,61.0,56.0,66.0,36.0,0.01047981554933564,2.040570113057168,-3.0819880567766402,1.2765163844705039,54.71647978863275,60.248988776303406,36.90673162906929,9.542502367454084,96.4869912319852,68.52935294067544,27.957638291309767,0.0
402,MIH119_2153,13,16,2,PHW65_MoG_0191/PHT69,PHW65_MoG_0191/PHT69,WIPV17/31074,1.0,60.0,64.0,43.0,71.0,20.0,0.008395412404093009,2.25,-0.33411433147830044,2.1003952908330104,48.421883564437394,55.42562584220408,51.9261128149611,31.999999999999996,97.0773545920498,75.2625097404498,21.81484485159998,0.0
403,MIH119_2154,14,16,2,PHW65_MoG_0192/PHT69,PHW65_MoG_0192/PHT69,WIPV17/31075,1.0,90.0,69.0,61.0,54.0,36.0,0.004476985596338044,2.25,-0.05395636680397668,2.0076121456104867,47.22946418552737,69.0,26.1797194933022,0.0,91.77654440054869,56.11652307148268,35.660021329066005,0.0
404,MIH119_2155,15,16,2,PHW65_MoG_0195/PHT69,PHW65_MoG_0195/PHT69,WIPV17/30477,1.0,78.0,71.0,62.0,70.0,28.0,0.0030681963957007725,2.25,-0.30562251555359293,2.0068986781307743,61.80633150012489,69.4484796521002,32.863009395012355,14.761730048060912,92.94735846907119,72.61871060960303,20.328647859468184,0.0
405,MIH119_2156,16,16,2,PHW65_MoG_0196/PHT69,PHW65_MoG_0196/PHT69,WIPV17/30478,1.0,85.0,70.0,55.0,57.0,35.0,0.012878767263713588,2.039606729161475,-0.09251526460686804,1.804416941584381,46.69166652447253,69.7336288664222,32.693856872009626,6.1009019923360714,95.69403286283443,59.25105197878797,36.442980884046456,0.0
406,MIH119_2157,17,16,2,PHW65_MoG_0199/PHT69,PHW65_MoG_0199/PHT69,WIPV17/31079,1.0,60.0,67.0,45.0,72.0,20.0,0.007353229599891556,2.25,-0.27143637025133144,2.121113331487437,50.91168824543143,58.02370205355739,50.91168824543142,33.49999999999999,95.79109210138074,76.25716594701488,19.53392615436586,0.0
407,MIH119_2158,18,16,2,PHW65_MoG_0200/PHT69,PHW65_MoG_0200/PHT69,WIPV17/30480,1.0,88.0,57.0,61.0,51.0,34.0,0.004808561520946791,2.25,-0.13647200836096302,2.0344841672403744,44.605605064109184,56.96527714008846,24.72529063256319,1.9892713120425551,79.98798855227852,52.9989384564003,26.989050095878202,0.0
408,MIH119_2159,19,16,2,PHW65_MoG_0203/PHT69,PHW65_MoG_0203/PHT69,WIPV17/31082,1.0,84.0,56.0,46.0,53.0,23.0,0.010193533009798975,2.25,-0.09256976349438793,2.0280565155847157,38.12500941794851,55.6932261406233,36.81689363432685,5.853593942988594,93.2541692745427,56.101532271485155,37.15263700305755,0.0
409,MIH119_2160,20,16,2,PHW65_MoG_0206/PHT69,PHW65_MoG_0206/PHT69,WIPV17/31083,1.0,75.0,64.0,50.0,65.0,21.0,0.006343871482088606,2.25,-0.17419852172552677,2.0003484718249043,49.79288880273357,61.81925288250037,41.78119462962505,16.564418886561327,97.57602377597021,68.58250701378002,28.993516762190197,0.0
410,MIH119_2161,21,16,2,PHW65_MoG_0209/PHT69,PHW65_MoG_0209/PHT69,WIPV17/31084,1.0,88.0,66.0,50.0,51.0,25.0,0.008590794924563126,2.25,-0.040790051979203816,2.0099415996490753,39.068266599067876,65.95979458326032,32.7821680940135,2.303366782365064,96.38142638995114,53.81089011850431,42.57053627144684,0.0
411,MIH119_2162,22,16,2,PHW65_MoG_0213/PHT69,PHW65_MoG_0213/PHT69,WIPV17/30485,1.0,90.0,64.0,66.0,45.0,45.0,0.004340614448869806,2.246036773904216,-0.03435480325372548,2.005317174528828,41.10954559391704,64.0,18.303148938411006,0.0,76.87567800437671,46.34529500571718,30.530382998659533,0.0
412,MIH119_2163,23,16,2,PHW65_MoG_0215/PHT69,PHW65_MoG_0215/PHT69,WIPV17/30486,1.0,90.0,68.0,55.0,47.0,29.0,0.007301276747219007,2.25,-0.028495028665925168,2.024683521546283,38.50014608158261,68.0,26.958092508499163,0.0,91.08593842927952,49.29804111263939,41.78789731664015,0.0
413,MIH119_2164,24,16,2,PHW65_MoG_0218/PHT69,PHW65_MoG_0218/PHT69,WIPV17/30488,1.0,90.0,49.0,46.0,45.0,23.0,0.01250702242167835,2.25,-0.08811622900115941,2.088590339495561,32.3702910152393,49.0,31.259626670654875,0.0,84.6380882292762,47.63337645692136,37.00471177235486,0.0
414,MIH119_2165,25,16,2,PHW65_MoG_0221/PHT69,PHW65_MoG_0221/PHT69,WIPV17/31089,1.0,90.0,62.0,63.0,50.0,31.0,0.004426926080080988,2.25,-0.07333690363770176,2.0057333284060173,44.550326209418394,62.0,22.699524986977337,0.0,81.75570702893485,51.779632789411046,29.976074239523815,0.0
