,plot,Pass,Range,Rep,New_Pedigree,Old_Pedigree,Old_Source,Shared,LPlantL2.End.Angle,LPlantL2.End.Length,LPlantL2.Mid.Angle,LPlantL2.Mid.Length,LPlantL2.Stem.Angle,A1,N1,A2,N2,a,b,c,d,length,curled
466,MIH119_2217,21,18,2,PHW65_MoG_0449/PHT69,PHW65_MoG_0449/PHT69,WIPV17/30559,1.0,80,57.0,47.0,56.0,28.0,0.02138954454118174,2.0168322135527266,-0.7369224342677257,1.3412152653915257,40.95580729067355,56.134041921695854,38.19190816349992,9.897946127015029,90.9228327858647,0.0
467,MIH119_2218,22,18,2,PHW65_MoG_0460/PHT69,PHW65_MoG_0460/PHT69,WIPV17/31161,1.0,78,47.0,47.0,50.0,32.0,0.07083463926437401,1.7161486745157093,-0.8738708049985567,1.4841835500960263,36.567685080958526,45.97293723448887,34.09991800312493,9.771849468434688,77.82395509531248,0.0
468,MIH119_2219,23,18,2,PHW65_MoG_0461/PHT69,PHW65_MoG_0461/PHT69,WIPV17/30562,1.0,72,45.0,34.0,42.0,25.0,0.36221103444928576,1.4464881823112221,-0.05946532793763621,1.9801993491646421,23.486101945771367,42.79754323328191,34.81957804731175,13.905764746872633,72.37226631060997,0.0
470,MIH119_2221,25,18,2,PHW65_MoG_0476/PHT69,PHW65_MoG_0476/PHT69,WIPV17/31165,1.0,42,81.0,42.0,81.0,32.0,0.19096821281969847,1.4409476821780411,0.0,0.0,54.199579115067515,54.199579115067515,60.19473086366892,60.19473086366892,143.89442461352576,1.0
471,MIH119_2222,26,18,2,PHW65_MoG_0499/PHT69,PHW65_MoG_0467/PHT69,WIPV17/30564,,85,53.0,50.0,35.0,30.0,0.025341072666312487,2.064177772475911,-0.004903992905478662,2.517597564881622,26.81155550916423,52.79831899886251,22.497566339028875,4.619254365625883,70.02511116289057,0.0
472,MIH119_2223,27,18,2,PHW65_MoG_0499/PHT69,PHW65_MoG_0499/PHT69,WIPV17/30568,1.0,79,69.0,51.0,54.0,32.0,0.021087203122752446,1.9762485594176542,-0.03337653830234986,1.980780033254928,41.96588191867643,67.73227565788882,33.98330111669122,13.165820680981591,90.66433981474995,0.0
476,MIH119_2227,30,19,2,PHW65_MoG_0517/PHT69,PHW65_MoG_0517/PHT69,WIPV17/30572,1.0,84,45.0,42.0,44.0,35.0,0.42225114314079965,1.2859102411264989,-0.603046515649629,1.4064884839207554,29.441746679789762,44.7534852915723,32.698372321005344,4.703780847044405,76.59038696620345,0.0
477,MIH119_2228,29,19,2,PHW65_MoG_0522/PHT69,PHW65_MoG_0522/PHT69,WIPV17/31173,1.0,62,57.0,40.0,55.0,20.0,0.011346304059415616,2.3054072893322783,-0.010991487613974765,2.676367513139979,35.353318532759666,50.32801279295884,42.13244437154379,26.759879078795777,81.68541939788702,0.0
478,MIH119_2229,28,19,2,PHW65_MoG_0534/PHT69,PHW65_MoG_0534/PHT69,WIPV17/31174,1.0,65,39.0,40.0,45.0,28.0,0.1703710595476753,1.5781168834174566,-1.6700718209161163,1.2782662528476276,28.925442435894272,35.34600369442935,34.47199994035401,16.48211220788728,65.19028235039156,0.0
479,MIH119_2230,27,19,2,PHW65_MoG_0539/PHT69,PHW65_MoG_0539/PHT69,WIPV17/31175,1.0,65,49.0,37.0,58.0,23.0,0.08447742616063075,1.7752620917107391,-1.4708601715819323,1.2689278346002753,34.90527134281881,44.40908156479585,46.32085958274298,20.708294825294274,87.36863348716186,0.0
480,MIH119_2231,26,19,2,PHW65_MoG_0542/PHT69,PHW65_MoG_0542/PHT69,WIPV17/30576,1.0,89,34.0,36.0,41.0,25.0,0.23306509066606265,1.558075479352006,-1.2311195095143275,1.4291138047091014,24.099195343991397,33.9948216353173,33.16969676937285,0.5933818188676394,76.1257344032928,0.0
482,MIH119_2233,24,19,2,PHW65_MoG_0545/PHT69,PHW65_MoG_0545/PHT69,WIPV17/30578,1.0,63,43.0,35.0,53.0,22.0,0.11687487219103494,1.7330744724858407,-0.8994534899015986,1.585407689793863,30.399551126605445,38.31328054009982,43.41505834731657,19.52159148880051,80.10354217548492,0.0
483,MIH119_2234,23,19,2,PHW65_MoG_0554/PHT69,PHW65_MoG_0560/PHT69,WIPV17/31182,,77,50.0,46.0,46.0,32.0,0.09685083665883622,1.6571949170277627,-0.49782391900401,1.3560585646199579,33.089630815577955,48.718503239261764,31.954285041113874,11.24755271719325,73.4299727461991,0.0
484,MIH119_2235,22,19,2,PHW65_MoG_0567/PHT69,PHW65_MoG_0567/PHT69,WIPV17/30583,1.0,77,58.0,45.0,49.0,26.0,0.024147214755234323,2.0503038415792965,-0.035808024867478146,2.0753770883552254,34.64823227814083,56.51346375754365,34.648232278140824,13.047161151944168,83.64023015158153,0.0
485,MIH119_2236,21,19,2,PHW65_MoG_0569/PHT69,Mo44_PHW65_0471/PHT69,WIPV17/30755,,65,51.0,43.0,51.0,30.0,0.12082580668884668,1.6151635080148974,-0.7332207585071305,1.2584085723648186,34.78191636318742,46.221697138869146,37.299038782577696,21.55353134877567,71.83740013967578,0.0
490,MIH119_2241,16,19,2,PHW65_MoG_0588/PHT69,PHW65_MoG_0588/PHT69,WIPV17/31188,1.0,78,40.0,35.0,52.0,15.0,0.005969558752945772,2.6132101084413635,-1.637266389319281,1.3639051237122746,29.8259746902544,39.12590402935223,42.595906303027576,8.316467632710372,91.69166247615931,0.0
493,MIH119_2244,13,19,2,PHW65_MoG_0620/PHT69,PHW65_MoG_0620/PHT69,WIPV17/31191,1.0,76,45.0,40.0,50.0,28.0,0.16030336778977042,1.5781168834174566,-0.6914692191926172,1.5054882337586977,32.13938048432697,43.66330768241984,38.302222155948904,10.886485301985047,81.24514062865384,0.0
494,MIH119_2245,12,19,2,PHW65_MoG_0622/PHT69,PHW65_MoG_0622/PHT69,WIPV17/30593,1.0,70,59.0,45.0,62.0,27.0,0.02627315620283695,1.9626105055051508,-0.9835515635006722,1.2975462317506155,43.84062043356595,55.4418646263686,43.840620433565945,20.179188456214455,91.21652783899039,0.0
499,MIH119_2250,7,19,2,PHW65_MoG_0696/PHT69,PHW65_MoG_0675/PHT69,WIPV17/31199,,65,63.0,49.0,49.0,30.0,0.024151959591170398,1.9924965287288723,-1.6061959021312797e-06,5.01420587209173,36.98076943091583,57.09739058330894,32.146892420534854,26.624950489664066,72.99268427469487,0.0
