plot,Pass,Range,Rep,New_Pedigree,Old_Pedigree,Old_Source,Shared,End.Angle,End.Length,Mid.Angle,Mid.Length,Stem.Angle,A1,N1,A2,N2,a,b,c,d,model_leaf_length
MIH119_2244,13,19,2,PHW65_MoG_0620/PHT69,PHW65_MoG_0620/PHT69,WIPV17/31191,1.0,73.0,44.5,37.5,48.0,25.5,0.16535476769146423,1.6138512344382137,-0.5131209728768943,1.53146449718261,29.261948278237547,42.5048914984999,37.991608096621256,12.967685804157238,78.06134607184885
MIH119_2245,12,19,2,PHW65_MoG_0622/PHT69,PHW65_MoG_0622/PHT69,WIPV17/30593,1.0,72.5,55.0,41.5,56.0,28.5,0.2038797873834234,1.6579184529190332,-0.7229452258322544,1.3408780793962527,37.311847099924435,52.352040883555546,41.620579056951016,16.68947987822151,87.08844397192334
MIH119_2250,7,19,2,PHW65_MoG_0696/PHT69,PHW65_MoG_0675/PHT69,WIPV17/31199,,69.5,64.5,46.0,44.0,30.0,0.08332841014417262,1.803830018371885,-8.159939672479015e-07,5.253126110185182,31.789352736676634,60.27033125761899,30.334843391841254,22.408507986793005,76.67895173056272
MIH119_1016,18,2,1,B37/MO17,B14A/MO17,,,70.0,54.0,35.0,56.0,30.0,0.6825556447652609,1.2127950320219432,-0.5544265260997945,1.333772357603077,32.120280435658586,50.74340152243906,45.87251448018353,18.46908773958611,89.66817550326378
MIH119_1044,15,3,1,Mo44_PHW65_0015/PHT69,Mo44_PHW65_0015/PHT69,WIPV17/30606,1.0,80.0,46.0,35.0,42.0,30.0,0.7256453307695893,1.212795032021943,-0.37755785343694775,1.3907345701332756,24.090210326743943,45.30115663856157,34.40438586013766,7.987816172678795,76.47511640258861
MIH119_1060,6,4,1,Mo44_PHW65_0063/PHT69,Mo44_PHW65_0063/PHT69,WIPV17/30627,1.0,30.0,42.0,18.0,55.0,10.0,0.2827472871126535,1.8427111660813897,-2.2067886663467444,1.4250469873583784,16.99593469062211,21.000000000000004,52.308108396233436,36.37306695894642,72.66043735862061
MIH119_1061,7,4,1,Mo44_PHW65_0067/PHT69,Mo44_PHW65_0067/PHT69,WIPV17/30629,1.0,60.0,71.0,40.0,68.0,28.0,0.13419661120211426,1.5781168834174566,-0.0502298777880987,2.0153079110139664,43.709557458684685,61.48780366869514,52.09102213209051,35.49999999999999,94.96859048880665
MIH119_1065,11,4,1,Mo44_PHW65_0084/PHT69,Mo44_PHW65_0080/PHT69,WIPV17/30634,,55.0,63.0,35.0,64.0,22.0,0.1017839593773068,1.7330744724858405,-0.03602452570615587,2.263482429591709,36.70889192646696,51.60657879020648,52.425730834495475,36.1353154901159,89.38614149788059
MIH119_1066,12,4,1,Mo44_PHW65_0084/PHT69,Mo44_PHW65_0083/PHT69,WIPV17/30635,,55.0,57.0,35.0,59.0,20.0,0.055190808443526716,1.9238044001630872,-0.04899331456669878,2.258034823249111,33.84100974471173,46.69166652447253,48.329970613050506,32.693856872009626,82.92592843920986
MIH119_1067,13,4,1,Mo44_PHW65_0084/PHT69,Mo44_PHW65_0084/PHT69,WIPV17/30636,1.0,88.0,58.0,50.0,56.0,25.0,0.00242205847991411,2.555723826860413,-0.9326901330957714,1.3254488634986017,42.89848881466277,57.964667967107545,35.996106142446195,2.0241708087450556,97.28590166950129
MIH119_1069,15,4,1,Mo44_PHW65_0092/PHT69,Mo44_PHW65_0092/PHT69,WIPV17/30637,1.0,65.0,60.0,35.0,58.0,30.0,0.6774778076656656,1.2127950320219432,-0.14431254951685307,1.6505299611727675,33.26743330836068,54.378467222199,47.51081856876152,25.357095704441967,89.65756822898962
MIH119_1071,17,4,1,Mo44_PHW65_0098/PHT69,Mo44_PHW65_0098/PHT69,WIPV17/30639,1.0,70.0,59.0,40.0,63.0,21.0,0.014788162478783716,2.185929273368535,-0.660519047706044,1.3865407982661266,40.495619410251976,55.4418646263686,48.26079991649562,20.179188456214455,98.72868934286717
MIH119_1089,26,5,1,Mo44_PHW65_0144/PHT69,Mo44_PHW65_0144/PHT69,WIPV17/30659,1.0,85.0,55.0,50.0,49.0,28.0,0.009318590985930988,2.2413625217635014,-0.5066881942645376,1.3920408467536045,37.536177712829925,54.790708395045996,31.496592874640427,4.793565851121199,83.8410245528697
MIH119_1092,23,5,1,Mo44_PHW65_0151/PHT69,Mo44_PHW65_0151/PHT69,WIPV17/30663,1.0,80.0,68.0,55.0,45.0,32.0,0.006782178007089307,2.2855145677705573,-0.00011450206042907422,3.440596787712842,36.86184199300463,66.96692720483014,25.810939635797077,11.808076081351265,82.60452769971369
MIH119_1100,15,5,1,Mo44_PHW65_0167/PHT69,Mo44_PHW65_0174/PHT69,WIPV17/30676,,66.0,58.0,48.0,64.0,23.0,0.0017508920638314954,2.6164391205738218,-1.1470534731188229,1.6674326081066386,47.561268830553225,52.98563654327086,42.82435880696693,23.59072529839641,89.007129970872
MIH119_1110,5,5,1,Mo44_PHW65_0185/PHT69,Mo44_PHW65_0185/PHT69,WIPV17/30684,1.0,80.0,65.0,54.0,58.0,33.0,0.009777802576207313,2.119442296161389,-0.5855682992544351,1.2901783627660068,46.92298567374696,64.01250394579354,34.09154463296344,11.287131548350473,89.28166586502151
MIH119_1120,10,6,1,Mo44_PHW65_0217/PHT69,Mo44_PHW65_0217/PHT69,WIPV17/30696,1.0,80.0,39.0,49.0,40.0,29.0,0.022277288975032162,2.0753195427822253,-1.0239072816216843,1.3981983081025242,30.18838320891088,38.40750236747611,26.24236115962029,6.772278929010283,63.20197298249697
MIH119_1132,22,6,1,Mo44_PHW65_0319/PHT69,Mo44_PHW65_0236/PHT69,WIPV17/30703,,85.0,36.0,46.0,38.0,30.0,0.06993116937353984,1.7935911162630085,-1.2383865584953575,1.3683618119921932,27.334912412868746,35.863009131302846,26.397018077441892,3.137606738915694,64.21638365068966
MIH119_1144,27,7,1,Mo44_PHW65_0397/PHT69,Mo44_PHW65_0397/PHT69,WIPV17/30146,1.0,88.0,33.0,44.0,44.0,22.0,0.00892192478015183,2.390163591016678,-2.5053963549754084,2.834684247070673,30.564968300195886,32.97989729163016,31.650951214900648,1.151683391182532,77.85356185017093
MIH119_1150,21,7,1,Mo44_PHW65_0446/PHT69,Mo44_PHW65_0446/PHT69,WIPV17/30752,1.0,73.0,52.0,40.0,54.0,20.0,0.011621364329817212,2.3054072893322783,-0.3649024620942228,1.5770219492984028,34.71053092307312,49.72784731007785,41.36639992842481,15.203328645582307,88.19826984450611
MIH119_1153,18,7,1,MoG/PHT69,MoG/PHT69,,1.0,72.0,45.0,47.0,50.0,23.0,0.003835605953423222,2.5263423625470147,-1.7352407432546593,1.341592465931805,36.56768508095853,42.79754323328191,34.09991800312493,13.905764746872633,74.79422996665879
MIH119_1155,16,7,1,OH43/B37,LH74/PHN82,,,88.0,55.0,60.0,44.0,50.0,0.11083571587481036,1.4533631938113551,-0.4509191946909718,1.3437816674917398,38.1051177665153,54.96649548605027,22.0,1.9194723186375533,70.95507553139838
MIH119_1168,3,7,1,PHN11_PHW65_0048/PHT69,PHN11_PHW65_0042/PHT69,WIPV17/30771,,70.0,61.0,47.0,56.0,25.0,0.007483866037880439,2.29970211998584,-0.060283082874645726,2.025301756252716,40.95580729067355,57.32124986794042,38.191908163499924,20.863228742865797,84.35208455852955
MIH119_1178,12,8,1,PHN11_PHW65_0069/PHT69,PHN11_PHW65_0069/PHT69,WIPV17/30786,1.0,67.0,50.0,43.0,49.0,23.0,0.016082077099774557,2.196867871843751,-0.16093760362504306,1.8221718930547537,33.417919643062426,46.02524267262202,35.83633137933936,19.536556424463686,73.16286402521439
MIH119_1181,15,8,1,PHN11_PHW65_0075/PHT69,PHN11_PHW65_0075/PHT69,WIPV17/30792,1.0,88.0,68.0,55.0,45.0,33.0,0.009261001965100914,2.1991550787238148,-0.020903110878120936,2.043059713683325,36.86184199300463,67.95857623729853,25.810939635797077,2.3731657757700657,87.67155557273735
MIH119_1182,16,8,1,PHN11_PHW65_0076/PHT69,PHN11_PHW65_0080/PHT69,WIPV17/30796,,60.0,45.0,27.0,60.0,20.0,0.523461275044918,1.3999096671234097,-1.326912946745042,1.2792344705348146,27.239429984372805,38.97114317029974,53.46039145130207,22.5,93.84510554882506
MIH119_1206,21,9,1,PHN11_PHW65_0139/PHT69,PHN11_PHW65_0139/PHT69,WIPV17/30826,1.0,80.0,65.0,55.0,58.0,27.0,0.0006639577459913079,2.8028982814483143,-0.3532595952126042,1.473427500364249,47.51081856876152,64.01250394579354,33.26743330836067,11.287131548350473,90.10490410171921
MIH119_1213,14,9,1,PHN11_PHW65_0167/PHT69,PHN11_PHW65_0154/PHT69,WIPV17/30234,,56.0,67.0,38.0,66.0,20.0,0.01830199799395629,2.1465646169716632,-0.007187346448375692,2.817204409252311,40.633657371493456,55.5455173611878,52.00870973804365,37.46592453254004,92.24023384019837
MIH119_1228,6,10,1,PHN11_PHW65_0217/PHT69,PHN11_PHW65_0217/PHT69,WIPV17/30854,1.0,70.0,57.0,40.0,53.0,30.0,0.2407012730418341,1.4533631938113547,-0.18225191369722485,1.5998835192981795,34.067743313386586,53.56247938479678,40.600355485305826,19.495148169563123,83.25221820648048
MIH119_1229,7,10,1,PHN11_PHW65_0221/PHT69,PHN11_PHW65_0221/PHT69,WIPV17/30255,1.0,85.0,45.0,55.0,50.0,35.0,0.014758185382728025,2.039606729161475,-1.9385723545837277,1.881822921705452,40.957602214449594,44.82876141412855,28.678821817552304,3.9220084236446175,77.24763096734559
MIH119_1242,20,10,1,PHN11_PHW65_0267/PHT69,PHN11_PHW65_0278/PHT69,WIPV17/30278,,85.0,52.0,45.0,50.0,25.0,0.016895946627215986,2.144506920509559,-0.7285251439036929,1.3374386408866863,35.355339059327385,51.80212430077077,35.35533905932737,4.532098622878225,87.89092479966669
MIH119_2001,29,10,2,PHN11_PHW65_0285/PHT69,PHN11_PHW65_0285/PHT69,WIPV17/30882,1.0,70.0,51.0,45.0,51.0,30.0,0.07246970597905142,1.7320508075688767,-0.8451420921306807,1.2503207866056922,36.062445840513924,47.92432366008133,36.062445840513924,17.443027309609107,74.7675182122353
MIH119_2002,30,10,2,PHN11_PHW65_0288/PHT69,PHN11_PHW65_0288/PHT69,WIPV17/30884,1.0,50.0,38.0,30.0,54.0,15.0,0.038526904666242735,2.1547005383792524,-7.619465082008513,1.4408430944115511,27.00000000000001,29.10968883852117,46.76537180435968,24.425929168088487,79.1898416780408
MIH119_2004,29,11,2,PHN11_PHW65_0300/PHT69,PHN11_PHW65_0300/PHT69,WIPV17/30887,1.0,80.0,43.0,45.0,46.0,35.0,0.2251833340482805,1.4281480067421144,-1.0484589547160017,1.3894016150702104,32.526911934581186,42.346733379524935,32.526911934581186,7.466871639678004,73.76930772473204
MIH119_2005,28,11,2,PHN11_PHW65_0301/PHT69,PHN11_PHW65_0301/PHT69,WIPV17/30888,1.0,85.0,37.0,30.0,45.0,20.0,0.2791479184815346,1.5862568277145443,-0.9639207985615618,1.356105395500975,22.500000000000004,36.859203829394595,38.97114317029974,3.2247624816633524,84.69367393008001
MIH119_2011,22,11,2,PHN11_PHW65_0319/PHT69,PHN11_PHW65_0319/PHT69,WIPV17/30897,1.0,85.0,37.0,40.0,47.0,20.0,0.01393053598213382,2.3054072893322783,-0.8473343359138504,1.9296694982249525,30.21101765526735,36.859203829394595,36.00408882659197,3.2247624816633524,83.88539168399697
MIH119_2016,17,11,2,PHN11_PHW65_0329/PHT69,PHN11_PHW65_0344/PHT69,WIPV17/30308,,70.0,46.0,35.0,52.0,30.0,0.6934047356496205,1.2127950320219432,-0.9215294400060388,1.2994796747859914,29.825974690254398,43.225860556151794,42.595906303027576,15.732926592980759,82.41778799597533
MIH119_2017,16,11,2,PHN11_PHW65_0329/PHT69,PHN11_PHW65_0329/PHT69,WIPV17/30903,1.0,85.0,45.0,50.0,46.0,45.0,0.4238073263702588,1.1917535925942098,-1.279730240329705,1.325969882947225,35.23804438347299,44.82876141412855,29.56823004558081,3.9220084236446175,73.68076842780151
MIH119_2022,11,11,2,PHN11_PHW65_0346/PHT69,PHN11_PHW65_0346/PHT69,WIPV17/30910,1.0,50.0,50.0,35.0,48.0,25.0,0.2707405732283502,1.5015999114836842,-0.003431219314219616,3.216962512950013,27.531668944850217,38.3022221559489,39.31929812587161,32.139380484326956,62.88263941466855
MIH119_2055,27,12,2,PHN11_PHW65_0499/PHT69,PHN11_PHW65_0499/PHT69,WIPV17/30957,1.0,60.0,39.0,30.0,52.0,15.0,0.0402429807266154,2.1547005383792524,-1.105567332252946,1.5308434825693304,26.00000000000001,33.77499074759311,45.033320996790806,19.5,81.56699270667755
MIH119_2057,29,12,2,PHN11_PHW65_0514/PHT69,PHN11_PHW65_0505/PHT69,WIPV17/30958,,85.0,61.0,45.0,44.0,30.0,0.08074093357781183,1.7320508075688772,-0.03022544444371105,1.9911568069451016,31.11269837220809,60.767876583596475,31.11269837220809,5.316500307607148,86.35010618595719
MIH119_2058,30,12,2,PHN11_PHW65_0514/PHT69,PHN11_PHW65_0514/PHT69,WIPV17/30960,1.0,80.0,58.0,50.0,53.0,25.0,0.002638671570188426,2.555723826860413,-0.3820563117999695,1.4762379202062768,40.600355485305826,57.11884967470807,34.06774331338658,10.07159430468196,86.29093142695402
MIH119_2063,26,13,2,PHN11_PHW65_0604/PHT69,PHN11_PHW65_0604/PHT69,WIPV17/30366,1.0,70.0,55.0,35.0,53.0,25.0,0.25761264481115714,1.5015999114836838,-0.08459701697356202,1.8550966178433828,30.399551126605445,51.68309414322496,43.41505834731657,18.81110788291178,87.72879510593336
MIH119_2068,21,13,2,PHN11_PHW65_0604/PHT69,PHN11_PHW65_0637/PHT69,WIPV17/30970,,85.0,65.0,55.0,52.0,40.0,0.05028167057391893,1.7020005177911752,-0.41775578244656253,1.3096855108811305,42.595906303027576,64.75265537596346,29.82597469025439,5.665123278597782,86.30883213993691
MIH119_2071,18,13,2,PHN11_PHW65_0614/PHT69,PHW65_MoG_0015/PHT69,WIPV17/30980,,55.0,47.0,35.0,57.0,20.0,0.05697741190429932,1.923804400163087,-2.09720853476138,1.274467646358649,32.69385687200963,38.500146081582606,46.69166652447253,26.958092508499163,79.99205163022614
MIH119_2080,9,13,2,PHW65/PHT69,PHW65/PHT69,,1.0,70.0,50.0,45.0,52.0,30.0,0.07144683456102265,1.732050807568877,-0.8477861674094926,1.3529820566033322,36.76955262170048,46.98463103929542,36.76955262170047,17.101007166283434,75.95190499891663
MIH119_2085,4,13,2,PHW65_MoG_0017/PHT69,PHW65_MoG_0017/PHT69,WIPV17/30982,1.0,85.0,48.0,40.0,46.0,25.0,0.07949281139192438,1.7994549660566954,-0.7992687794340002,1.260212458316884,29.56823004558081,47.81734550840379,35.23804438347299,4.183475651887592,83.84342079543848
MIH119_2103,19,14,2,PHW65_MoG_0060/PHT69,PHW65_MoG_0060/PHT69,WIPV17/31005,1.0,80.0,60.0,45.0,57.0,30.0,0.06680285438659815,1.7320508075688772,-0.47574841506177,1.411626939069236,40.30508652763322,59.08846518073248,40.30508652763321,10.41889066001582,94.49362185833452
MIH119_2125,20,15,2,PHW65_MoG_0118/PHT69,PHW65_MoG_0119/PHT69,WIPV17/31032,,57.0,62.0,44.0,56.0,20.0,0.0024357304095926407,2.653208103003236,-4.460309393916104e-05,4.622942993815708,38.90086874570385,51.99757521261629,40.28302881896446,33.76762017093167,76.50738914965652
MIH119_2126,19,15,2,PHW65_MoG_0118/PHT69,PHW65_MoG_0118/PHT69,WIPV17/31031,1.0,66.0,56.0,45.0,58.0,14.0,1.3927472352148795e-05,4.010780933535846,-0.1035450198949058,2.231693305987852,41.012193308819754,51.158545627985646,41.012193308819754,22.777252012244805,87.6316626392156
MIH119_2132,13,15,2,PHW65_MoG_0130/PHT69,PHW65_MoG_0130/PHT69,WIPV17/31041,1.0,87.0,49.0,49.0,46.0,26.0,0.0070174802985470035,2.358604764556692,-0.5949464903676702,1.4457659020454243,34.71664069024752,48.932847202974116,30.178715333563336,2.564461855904248,80.265274232774
MIH119_2133,12,15,2,PHW65_MoG_0133/PHT69,PHW65_MoG_0132/PHT69,WIPV17/31042,,80.0,60.0,55.0,59.0,26.0,0.0003961192900800369,2.928137344567172,-1.0932470574374715,1.2899500134574855,48.329970613050506,59.08846518073248,33.84100974471172,10.41889066001582,89.42768213988458
MIH119_2135,10,15,2,PHW65_MoG_0138/PHT69,PHW65_MoG_0138/PHT69,WIPV17/30445,1.0,87.0,55.0,50.0,47.0,21.0,0.0004449157048200146,3.104624251876729,-0.13612672391012073,1.803333324995109,36.00408882659197,54.92462441150156,30.211017655267344,2.8784775933619104,85.75136174611538
MIH119_2154,14,16,2,PHW65_MoG_0192/PHT69,PHW65_MoG_0192/PHT69,WIPV17/31075,1.0,85.0,55.0,54.0,50.0,31.0,0.0061266762207681505,2.290684190118376,-0.5425323417639765,1.4322258811748865,40.45084971874737,54.790708395045996,29.389262614623657,4.793565851121199,81.44070572288466
MIH119_2160,20,16,2,PHW65_MoG_0206/PHT69,PHW65_MoG_0206/PHT69,WIPV17/31083,1.0,65.0,63.0,49.0,62.0,26.0,0.004677997928462439,2.3586047645566923,-0.42098871694226464,1.5037813248189362,46.791993973811856,57.097390583308936,40.67565979741145,26.62495048966407,83.54909655364688
MIH119_2163,23,16,2,PHW65_MoG_0215/PHT69,PHW65_MoG_0215/PHT69,WIPV17/30486,1.0,83.0,54.0,47.0,45.0,21.0,0.001770641363797563,2.7936159998051,-0.027621283462469986,2.235281966072984,32.910916572862675,53.597492188631385,30.68992620281243,6.580944543877964,82.43248762072614
MIH119_2169,29,16,2,PHW65_MoG_0262/PHT69,PHW65_MoG_0262/PHT69,WIPV17/31098,1.0,60.0,56.0,40.0,58.0,14.0,0.0002285075904230189,3.3654448020627945,-0.02194916977289774,2.7378149435940893,37.28168136181928,48.49742261192857,44.43057770090073,28.0,86.01480621135569
MIH119_2179,22,17,2,PHW65_MoG_0306/PHT69,PHW65_MoG_0422/PHT69,WIPV17/31147,,80.0,64.0,55.0,44.0,36.0,0.021970709044396654,1.9656770962367904,-0.0024351189418347643,2.629707641840508,36.04268994871564,63.02769619278131,25.237363199446026,11.11348337068354,77.54761050379622
MIH119_2182,19,17,2,PHW65_MoG_0308/PHT69,PHW65_MoG_0312/PHT69,WIPV17/30516,,80.0,41.0,48.0,41.0,23.0,0.003596436726024603,2.6164391205738218,-0.8858193289604718,1.3659390653889587,30.468937844573173,40.37711787350053,27.434354860713192,7.119575284344144,66.85194616242401
MIH119_2187,14,17,2,PHW65_MoG_0315/PHT69,PHW65_MoG_0315/PHT69,WIPV17/31118,1.0,80.0,47.0,46.0,45.0,25.0,0.013848359140032431,2.2207019243213115,-0.7694813190888978,1.2919754154148,32.3702910152393,46.285964391573785,31.259626670654875,8.161464350345726,74.71272271948848
MIH119_2192,9,17,2,PHW65_MoG_0343/PHT69,PHW65_MoG_0343/PHT69,WIPV17/30529,1.0,82.0,63.0,55.0,50.0,36.0,0.01941924141738708,1.9656770962367895,-0.21252659828925216,1.481342259791696,40.957602214449594,62.386888330718925,28.678821817552304,8.767905360484122,81.54452478736914
MIH119_2201,5,18,2,PHW65_MoG_0410/PHT69,PHW65_MoG_0410/PHT69,WIPV17/31143,1.0,75.0,55.0,43.0,56.0,22.0,0.009141917044755692,2.30805583031169,-0.6347516449434952,1.3833056294694694,38.191908163499924,53.125920445898764,40.95580729067355,14.235047480638642,90.45458566112744
MIH119_2211,15,18,2,PHW65_MoG_0431/PHT69,PHW65_MoG_0438/PHT69,WIPV17/30554,,64.0,56.0,40.0,54.0,25.0,0.06992895981575174,1.7994549660566952,-0.07043651500528551,1.9920391651580556,34.71053092307312,50.33246659275336,41.36639992842481,24.548784220188328,79.92422586642678
MIH119_2226,30,18,2,PHW65_MoG_0513/PHT69,PHW65_MoG_0513/PHT69,WIPV17/31171,1.0,75.0,50.0,46.0,51.0,26.0,0.016891236052791792,2.1231517804366185,-0.6426420960506972,1.4499534853222371,36.68632981727121,48.2962913144534,35.42757689340886,12.940952255126035,79.26921697119731
MIH119_2237,20,19,2,PHW65_MoG_0569/PHT69,PHW65_MoG_0064/PHT69,WIPV17/30409,,76.0,57.0,50.0,52.0,30.0,0.016628584069774726,2.0641777724759107,-0.4671708364585492,1.3648422864319802,39.834311042186854,55.3068563977318,33.424955703700036,13.789548049181061,79.66127615079697
MIH119_2239,18,19,2,PHW65_MoG_0572/PHT69,PHW65_MoG_0572/PHT69,WIPV17/31185,1.0,85.0,36.0,51.0,38.0,36.0,0.0757921955753796,1.699690119896105,-1.3744578534305365,1.4715364091894725,29.531546535364896,35.863009131302846,23.914174859893823,3.137606738915694,60.88971076196773
MIH119_2240,17,19,2,PHW65_MoG_0583/PHT69,PHW65_MoG_0583/PHT69,WIPV17/30587,1.0,80.0,51.0,47.0,54.0,28.0,0.022195332564230362,2.016832213552727,-1.0724741572998449,1.3741687028500806,39.493099887435214,50.22519540362261,36.82791144337492,8.856057061013447,86.62527756271126
MIH119_2242,15,19,2,PHW65_MoG_0591/PHT69,PHW65_MoG_0591/PHT69,WIPV17/31189,1.0,86.0,54.0,52.0,48.0,35.0,0.03859211064210449,1.8279460907627936,-0.5332143412478336,1.3975343406993324,37.824516173122646,53.8684587140305,29.5517508156316,3.766849582182767,80.2715865539328
MIH119_2248,9,19,2,PHW65_MoG_0660/PHT69,PHW65_MoG_0660/PHT69,WIPV17/31197,1.0,80.0,50.0,40.0,46.0,26.0,0.10389397807543252,1.7204091972705478,-0.28773703744293777,1.5188452300286108,29.56823004558081,49.2403876506104,35.23804438347299,8.682408883346517,81.09601358908367
