,plot,Pass,Range,Rep,New_Pedigree,Old_Pedigree,Old_Source,Shared,RPlant.L1.End.Angle,RPlant.L1.End.Length,RPlant.L1.Mid.Angle,RPlant.L1.Mid.Length,RPlant.L1.Stem.Angle,A1,N1,A2,N2,a,b,c,d,length,curled
459,MIH119_2210,14,18,2,PHW65_MoG_0431/PHT69,PHW65_MoG_0431/PHT69,WIPV17/31152,1.0,78,44.0,40.0,49.0,23.0,0.04099117072773203,1.9767948512708335,-0.9465977125809372,1.3903810455118533,31.496592874640427,43.03849443228745,37.536177712829925,9.148114395981409,82.11549905328022,0.0
460,MIH119_2211,15,18,2,PHW65_MoG_0431/PHT69,PHW65_MoG_0438/PHT69,WIPV17/30554,,62,59.0,40.0,61.0,20.0,0.009911833043747584,2.3054072893322783,-0.16390899433962394,1.8601330336803903,39.210044190878904,52.09390797867669,46.72871103025766,27.69882220436756,88.72022040128972,0.0
462,MIH119_2213,17,18,2,PHW65_MoG_0439/PHT69,PHW65_MoG_0439/PHT69,WIPV17/30555,1.0,86,57.0,44.0,46.0,24.0,0.018047193183078847,2.168972500363195,-0.060403423241685586,1.9215042459889247,31.954285041113877,56.86115086480998,33.08963081557795,3.976119003415142,88.4852238979328,0.0
463,MIH119_2214,18,18,2,PHW65_MoG_0439/PHT69,PHW65_MoG_0442/PHT69,WIPV17/30556,,65,57.0,44.0,62.0,24.0,0.012731256037140882,2.168972500363195,-1.1575929292440175,1.3365805994986744,43.06881896845783,51.65954386108905,44.599067620996365,24.08924091921987,87.80469863681586,0.0
464,MIH119_2215,19,18,2,PHW65_MoG_0444/PHT69,PHW65_MoG_0444/PHT69,WIPV17/31157,1.0,76,65.0,48.0,57.0,25.0,0.00508693930815112,2.381716224055729,-0.05530391454538306,1.981335486181031,42.35925505221147,63.069222207939774,38.14044456245492,15.724923213978402,92.52795891230829,0.0
465,MIH119_2216,20,18,2,PHW65_MoG_0448/PHT69,PHW65_MoG_0448/PHT69,WIPV17/30558,1.0,80,57.0,42.0,48.0,29.0,0.1272884150222029,1.6243718949528299,-0.12316496760667803,1.6810457378575747,32.118269105225195,56.134041921695854,35.67095162291492,9.897946127015029,85.44203002012188,0.0
466,MIH119_2217,21,18,2,PHW65_MoG_0449/PHT69,PHW65_MoG_0449/PHT69,WIPV17/30559,1.0,74,59.0,41.0,54.0,23.0,0.027369676383241972,2.0479112178635708,-0.04672401970393288,2.0476160021207206,35.4271875654874,56.714440060360815,40.754317332029686,16.26260399320295,90.72984537799164,0.0
467,MIH119_2218,22,18,2,PHW65_MoG_0460/PHT69,PHW65_MoG_0460/PHT69,WIPV17/31161,1.0,75,62.0,47.0,50.0,29.0,0.032268453447683164,1.9346043641433408,-0.011729985517686581,2.33033633380527,36.567685080958526,59.88740122992223,34.09991800312493,16.046780796356288,83.21168790993742,0.0
468,MIH119_2219,23,18,2,PHW65_MoG_0461/PHT69,PHW65_MoG_0461/PHT69,WIPV17/30562,1.0,78,73.0,45.0,47.0,30.0,0.0769350142351359,1.7320508075688772,-2.9183050446694183e-05,3.661496751802866,33.23401871576774,71.40477485356782,33.23401871576773,15.17755342969643,93.668921920529,0.0
471,MIH119_2222,26,18,2,PHW65_MoG_0499/PHT69,PHW65_MoG_0467/PHT69,WIPV17/30564,,58,66.0,43.0,66.0,30.0,0.10310447915775442,1.6151635080148976,-0.4355966513866089,1.4277925027636025,45.0118917641249,55.97117434632411,48.26934430686525,34.97467143939152,85.10514967802536,0.0
472,MIH119_2223,27,18,2,PHW65_MoG_0499/PHT69,PHW65_MoG_0499/PHT69,WIPV17/30568,1.0,80,61.0,46.0,52.0,30.0,0.054521526829437984,1.7935911162630083,-0.21018583687033954,1.5378733837623273,37.40566961760986,60.07327293374469,36.12223526386786,10.592538837682751,88.60333871250603,0.0
473,MIH119_2224,28,18,2,PHW65_MoG_0499/PHT69,PHW65_MoG_0512/PHT69,WIPV17/30570,,74,71.0,50.0,53.0,25.0,0.002638671570188426,2.5557238268604126,-1.8402953126714863e-05,4.089945908237328,40.60035548530583,68.24958041162064,34.06774331338658,19.57025226300694,90.71355645068519,0.0
474,MIH119_2225,29,18,2,PHW65_MoG_0511/PHT69,PHW65_MoG_0511/PHT69,WIPV17/31169,1.0,65,60.0,46.0,58.0,29.0,0.037855248196718566,1.8681461381093902,-0.3080680586999858,1.5290470786570247,41.72170841964177,54.378467222199,40.29018548662184,25.357095704441967,80.17386928547262,0.0
475,MIH119_2226,30,18,2,PHW65_MoG_0513/PHT69,PHW65_MoG_0513/PHT69,WIPV17/31171,1.0,71,54.0,46.0,53.0,25.0,0.01134099457505319,2.2207019243213115,-0.48002606130518133,1.441806346855839,38.12500941794851,51.05800308236311,36.81689363432685,17.580680340686463,79.53298600720107,0.0
476,MIH119_2227,30,19,2,PHW65_MoG_0517/PHT69,PHW65_MoG_0517/PHT69,WIPV17/30572,1.0,66,64.0,48.0,62.0,26.0,0.006761414575394467,2.277093105660337,-0.24660288279841494,1.6439534195308723,46.074979179598444,58.466909289126455,41.48609759424921,26.03114515685121,85.95071941063026,0.0
477,MIH119_2228,29,19,2,PHW65_MoG_0522/PHT69,PHW65_MoG_0522/PHT69,WIPV17/31173,1.0,72,63.0,38.0,58.0,20.0,0.021224577650060077,2.1465646169716637,-0.008137045686275886,2.5350688732206588,35.70836556888818,59.91656052659467,45.70462370918987,19.468070645621687,99.54547870900268,0.0
478,MIH119_2229,28,19,2,PHW65_MoG_0534/PHT69,PHW65_MoG_0534/PHT69,WIPV17/31174,1.0,68,58.0,44.0,60.0,23.0,0.008906947683992925,2.2750201847786875,-0.7788854575630811,1.3296716639245678,41.67950222753984,53.77666356487367,43.16038802031906,21.727182418122897,88.46294381196628,0.0
479,MIH119_2230,27,19,2,PHW65_MoG_0539/PHT69,PHW65_MoG_0539/PHT69,WIPV17/31175,1.0,81,63.0,50.0,49.0,32.0,0.03129431732766868,1.9072044243372355,-0.06209830992264085,1.8256529173487241,37.536177712829925,62.22436545749368,31.496592874640424,9.855371297534544,84.81221569520972,0.0
480,MIH119_2231,26,19,2,PHW65_MoG_0542/PHT69,PHW65_MoG_0542/PHT69,WIPV17/30576,1.0,80,47.0,41.0,48.0,26.0,0.07741133885819139,1.7823019379785445,-0.956522986846692,1.254114844646007,31.490833391544356,46.28596439157378,36.22605985069305,8.161464350345726,81.52712085125268,0.0
482,MIH119_2233,24,19,2,PHW65_MoG_0545/PHT69,PHW65_MoG_0545/PHT69,WIPV17/30578,1.0,65,58.0,41.0,61.0,20.0,0.0068600690606563436,2.3883456831814533,-0.37480510960630503,1.601387226979299,40.01960076842095,52.565851648125694,46.03728439358908,24.511859180960567,90.58035680375974,0.0
484,MIH119_2235,22,19,2,PHW65_MoG_0567/PHT69,PHW65_MoG_0567/PHT69,WIPV17/30583,1.0,78,59.0,45.0,47.0,29.0,0.05978258869795177,1.804047755271424,-0.02493555738278494,2.1060063420341866,33.23401871576774,57.710708443294536,33.23401871576773,12.2667897582478,82.43232311849816,0.0
485,MIH119_2236,21,19,2,PHW65_MoG_0569/PHT69,Mo44_PHW65_0471/PHT69,WIPV17/30755,,75,60.0,50.0,58.0,35.0,0.05849785491685958,1.7020005177911752,-0.5726239138672546,1.396507537872905,44.43057770090073,57.9555495773441,37.281681361819274,15.529142706151244,85.48514138352267,0.0
487,MIH119_2238,19,19,2,PHW65_MoG_0572/PHT69,PHW65_MoG_0575/PHT69,WIPV17/31186,,80,65.0,46.0,52.0,30.0,0.054521526829437984,1.7935911162630083,-0.056341360699266554,1.8556149155997905,37.40566961760986,64.01250394579353,36.12223526386786,11.287131548350471,91.50611536244602,0.0
489,MIH119_2240,17,19,2,PHW65_MoG_0583/PHT69,PHW65_MoG_0583/PHT69,WIPV17/30587,1.0,80,62.0,48.0,51.0,25.0,0.005931983243797477,2.381716224055729,-0.029318684284505882,2.1259826526621834,37.90038609934711,61.058080686756895,34.12566092430177,10.766187015349681,88.8667471228561,0.0
490,MIH119_2241,16,19,2,PHW65_MoG_0588/PHT69,PHW65_MoG_0588/PHT69,WIPV17/31188,1.0,75,67.0,44.0,58.0,20.0,0.002298446408580864,2.653208103003235,-0.003687380527917222,2.7526625681580614,40.290185486621844,64.71703036136758,41.721708419641764,17.34087602186889,100.01957872157001,0.0
491,MIH119_2242,15,19,2,PHW65_MoG_0591/PHT69,PHW65_MoG_0591/PHT69,WIPV17/31189,1.0,86,56.0,45.0,47.0,25.0,0.018135848804021713,2.144506920509559,-0.16813492108198083,1.6547270292600935,33.23401871576774,55.86358681455015,33.23401871576773,3.906362529671017,87.55655645115772,0.0
492,MIH119_2243,14,19,2,PHW65_MoG_0620/PHT69,PHW65_MoG_0629/PHT69,WIPV17/30594,,48,54.0,25.0,63.0,20.0,0.8522741925667752,1.2811697612996236,-0.20924291300578662,1.769878252181067,26.624950489664066,40.12982057577929,57.09739058330894,36.13305274337834,89.0481908151097,0.0
493,MIH119_2244,13,19,2,PHW65_MoG_0620/PHT69,PHW65_MoG_0620/PHT69,WIPV17/31191,1.0,58,56.0,38.0,64.0,20.0,0.01895924980729172,2.1465646169716637,-1.3270590745652886,1.3154871482565478,39.40233442084213,47.49069338475985,50.4326882308302,29.675478797059476,89.90021183066813,0.0
494,MIH119_2245,12,19,2,PHW65_MoG_0622/PHT69,PHW65_MoG_0622/PHT69,WIPV17/30593,1.0,81,58.0,48.0,51.0,30.0,0.031357634084326805,1.923637303206005,-0.47130199580919513,1.3402569462103286,37.90038609934711,57.28592375451799,34.12566092430177,9.07319897233339,85.03060367106244,0.0
495,MIH119_2246,11,19,2,PHW65_MoG_0633/PHT69,PHW65_MoG_0633/PHT69,WIPV17/31195,1.0,86,50.0,46.0,48.0,38.0,0.3049907660082393,1.3254183600185125,-0.6042183816574056,1.4280641207652351,34.52831041625526,49.87820251299121,33.34360178203187,3.487823687206265,82.39286023566052,0.0
496,MIH119_2247,10,19,2,PHW65_MoG_0651/PHT69,PHW65_MoG_0651/PHT69,WIPV17/31196,1.0,78,63.0,51.0,48.0,39.0,0.12112932533866304,1.5249709872183548,-0.06313812262959886,1.7554013485978515,37.3030061499346,61.62329884622976,30.2073787703922,13.098436521518837,79.3734982130096,0.0
497,MIH119_2248,9,19,2,PHW65_MoG_0660/PHT69,PHW65_MoG_0660/PHT69,WIPV17/31197,1.0,66,72.0,40.0,67.0,24.0,0.04271149034524404,1.8846486285936346,-0.01602365915363662,2.31416848063853,43.066769848998135,65.77527295026727,51.32497768897153,29.28503830145761,103.30648995838183,0.0
499,MIH119_2250,7,19,2,PHW65_MoG_0696/PHT69,PHW65_MoG_0675/PHT69,WIPV17/31199,,74,78.0,52.0,52.0,35.0,0.0361174750333097,1.827946090762794,-8.889939455578337e-07,4.618273217936257,40.97655918754954,74.97841228318887,32.01439671693423,21.499713753725935,91.17196312625917,0.0
